Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"LP005"
Duration Time,300.399
Ambient Temperature,"111.3"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"16167918"
Raw Accumulated Counts,"18818823"
Valid Count Last Packet,"50191"
Raw Count Last Packet,"58392"
Live Time,257.428009
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0474
Number of Channels,2048
Vacuum,686
Channel#,Intensity
0,"8503"
1,"6911"
2,"4590"
3,"2993"
4,"1492"
5,"355"
6,"54"
7,"18"
8,"6"
9,"13"
10,"5"
11,"5"
12,"4"
13,"2"
14,"1"
15,"2"
16,"1"
17,"3"
18,"1"
19,"4"
20,"0"
21,"1"
22,"1"
23,"2"
24,"3"
25,"0"
26,"1"
27,"1"
28,"0"
29,"3"
30,"5"
31,"56"
32,"417"
33,"1378"
34,"2190"
35,"2673"
36,"2858"
37,"2970"
38,"2964"
39,"2851"
40,"2887"
41,"2984"
42,"2883"
43,"2934"
44,"2981"
45,"3025"
46,"3150"
47,"3111"
48,"3224"
49,"3086"
50,"3049"
51,"3086"
52,"3040"
53,"3153"
54,"3097"
55,"3162"
56,"3112"
57,"3181"
58,"3236"
59,"3099"
60,"3058"
61,"3070"
62,"2949"
63,"3060"
64,"2921"
65,"2854"
66,"2867"
67,"2861"
68,"2883"
69,"2790"
70,"2869"
71,"3003"
72,"3082"
73,"2995"
74,"3118"
75,"3053"
76,"2980"
77,"2920"
78,"2796"
79,"2773"
80,"2727"
81,"2689"
82,"2891"
83,"2954"
84,"3209"
85,"3431"
86,"3615"
87,"3654"
88,"3710"
89,"3709"
90,"3787"
91,"4250"
92,"5085"
93,"6884"
94,"9307"
95,"12413"
96,"14844"
97,"15869"
98,"15138"
99,"12672"
100,"9415"
101,"6815"
102,"5242"
103,"4286"
104,"3972"
105,"3862"
106,"4050"
107,"3977"
108,"4334"
109,"4418"
110,"5009"
111,"5636"
112,"6030"
113,"6559"
114,"6814"
115,"6695"
116,"6162"
117,"5804"
118,"5396"
119,"5080"
120,"4941"
121,"4765"
122,"4957"
123,"5075"
124,"5169"
125,"5249"
126,"5692"
127,"6032"
128,"6891"
129,"8434"
130,"10390"
131,"13936"
132,"17342"
133,"20892"
134,"22748"
135,"23009"
136,"21638"
137,"19367"
138,"17791"
139,"17690"
140,"18702"
141,"19652"
142,"20217"
143,"20393"
144,"20636"
145,"21018"
146,"21939"
147,"22416"
148,"22425"
149,"20423"
150,"17597"
151,"14434"
152,"11916"
153,"10087"
154,"9109"
155,"9123"
156,"9308"
157,"9465"
158,"9856"
159,"9952"
160,"10064"
161,"9946"
162,"10111"
163,"10313"
164,"10423"
165,"10727"
166,"11082"
167,"11309"
168,"11527"
169,"11621"
170,"12037"
171,"12816"
172,"13756"
173,"15177"
174,"17812"
175,"22814"
176,"33568"
177,"57745"
178,"110454"
179,"211877"
180,"380267"
181,"613948"
182,"879142"
183,"1110373"
184,"1233045"
185,"1196968"
186,"1018709"
187,"757527"
188,"498007"
189,"288257"
190,"149862"
191,"73458"
192,"38013"
193,"27172"
194,"30444"
195,"44419"
196,"69169"
197,"103353"
198,"142430"
199,"177042"
200,"196136"
201,"192937"
202,"167274"
203,"129544"
204,"88299"
205,"53995"
206,"30057"
207,"15765"
208,"8459"
209,"5138"
210,"3689"
211,"3221"
212,"3098"
213,"3106"
214,"3042"
215,"3054"
216,"2984"
217,"3129"
218,"3235"
219,"3277"
220,"3427"
221,"3535"
222,"3683"
223,"3949"
224,"4070"
225,"3943"
226,"4065"
227,"4039"
228,"3754"
229,"3621"
230,"3404"
231,"3422"
232,"3527"
233,"3470"
234,"3465"
235,"3387"
236,"3404"
237,"3421"
238,"3429"
239,"3561"
240,"3501"
241,"3559"
242,"3704"
243,"3712"
244,"3695"
245,"3646"
246,"3649"
247,"3681"
248,"3665"
249,"3751"
250,"3647"
251,"3615"
252,"3602"
253,"3657"
254,"3745"
255,"3713"
256,"3719"
257,"3816"
258,"3838"
259,"3791"
260,"3718"
261,"3838"
262,"3754"
263,"3932"
