Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"PK-37391"
Duration Time,300.143
Ambient Temperature,"109.5"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"7956396"
Raw Accumulated Counts,"8520899"
Valid Count Last Packet,"24727"
Raw Count Last Packet,"26597"
Live Time,280.700012
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0312
Number of Channels,2048
Vacuum,679
Channel#,Intensity
0,"9742"
1,"7639"
2,"4703"
3,"2625"
4,"1258"
5,"328"
6,"43"
7,"13"
8,"6"
9,"4"
10,"2"
11,"4"
12,"1"
13,"1"
14,"3"
15,"1"
16,"0"
17,"0"
18,"1"
19,"2"
20,"1"
21,"0"
22,"0"
23,"0"
24,"2"
25,"0"
26,"1"
27,"0"
28,"0"
29,"1"
30,"0"
31,"8"
32,"149"
33,"622"
34,"975"
35,"1338"
36,"1484"
37,"1541"
38,"1466"
39,"1518"
40,"1526"
41,"1520"
42,"1562"
43,"1592"
44,"1623"
45,"1670"
46,"1771"
47,"1738"
48,"1704"
49,"1610"
50,"1540"
51,"1516"
52,"1482"
53,"1497"
54,"1470"
55,"1542"
56,"1514"
57,"1469"
58,"1473"
59,"1555"
60,"1567"
61,"1520"
62,"1440"
63,"1382"
64,"1346"
65,"1276"
66,"1290"
67,"1280"
68,"1245"
69,"1245"
70,"1328"
71,"1331"
72,"1406"
73,"1366"
74,"1607"
75,"1547"
76,"1587"
77,"1509"
78,"1520"
79,"1561"
80,"1451"
81,"1363"
82,"1402"
83,"1407"
84,"1475"
85,"1478"
86,"1581"
87,"1740"
88,"1608"
89,"1549"
90,"1452"
91,"1351"
92,"1436"
93,"1450"
94,"1527"
95,"1651"
96,"1917"
97,"2100"
98,"2360"
99,"2670"
100,"2885"
101,"2853"
102,"2539"
103,"2326"
104,"2018"
105,"1792"
106,"1754"
107,"1774"
108,"1801"
109,"2072"
110,"2657"
111,"3565"
112,"5228"
113,"7512"
114,"9539"
115,"10601"
116,"10437"
117,"9012"
118,"6966"
119,"4970"
120,"3752"
121,"3245"
122,"3037"
123,"3063"
124,"3175"
125,"3422"
126,"3921"
127,"5311"
128,"7468"
129,"10455"
130,"14148"
131,"18056"
132,"21752"
133,"24383"
134,"25413"
135,"24775"
136,"21926"
137,"19040"
138,"16741"
139,"15784"
140,"16561"
141,"17410"
142,"18006"
143,"18014"
144,"17759"
145,"18033"
146,"18615"
147,"19411"
148,"19076"
149,"17114"
150,"14328"
151,"10803"
152,"7857"
153,"5742"
154,"4546"
155,"3939"
156,"3866"
157,"4130"
158,"4608"
159,"5182"
160,"6073"
161,"8087"
162,"11570"
163,"16112"
164,"20979"
165,"24208"
166,"25459"
167,"22776"
168,"18153"
169,"13159"
170,"8766"
171,"5720"
172,"4033"
173,"3309"
174,"3353"
175,"3622"
176,"4416"
177,"5576"
178,"7383"
179,"9815"
180,"13188"
181,"17891"
182,"23408"
183,"28749"
184,"32138"
185,"32552"
186,"28789"
187,"22740"
188,"16229"
189,"10747"
190,"7096"
191,"4788"
192,"3775"
193,"3335"
194,"3486"
195,"3754"
196,"4443"
197,"5191"
198,"6181"
199,"7253"
200,"8002"
201,"8089"
202,"7672"
203,"6928"
204,"5808"
205,"4893"
206,"4295"
207,"3744"
208,"3580"
209,"3417"
210,"3528"
211,"3496"
212,"3536"
213,"3617"
214,"3710"
215,"3674"
216,"3655"
217,"3803"
218,"4024"
219,"3938"
220,"4214"
221,"4438"
222,"4758"
223,"4993"
224,"5134"
225,"5241"
226,"5119"
227,"5038"
228,"4906"
229,"4753"
230,"4582"
231,"4466"
232,"4401"
233,"4428"
234,"4342"
235,"4372"
236,"4368"
237,"4444"
238,"4543"
239,"4567"
240,"4841"
241,"4785"
242,"4888"
243,"4888"
244,"4978"
245,"5106"
246,"5224"
247,"5053"
248,"5071"
249,"5081"
250,"5283"
251,"5229"
252,"5187"
253,"5178"
254,"5347"
255,"5421"
256,"5326"
257,"5473"
258,"5528"
259,"5612"
260,"5756"
261,"5852"
262,"5912"
263,"6052"
264,"6104"
265,"6286"
266,"6224"
267,"6368"
268,"6552"
269,"6733"
270,"6794"
271,"6800"
272,"6888"
273,"6897"
274,"6918"
275,"7189"
276,"6920"
277,"7141"
278,"7154"
279,"7356"
280,"7344"
281,"7407"
282,"7413"
283,"7309"
284,"7584"
285,"7672"
286,"7792"
287,"7798"
288,"7947"
289,"7966"
290,"7996"
291,"7978"
