Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"PK48447"
Duration Time,300.317
Ambient Temperature,"108.6"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"40059311"
Raw Accumulated Counts,"76127368"
Valid Count Last Packet,"117203"
Raw Count Last Packet,"221988"
Live Time,155.974030
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0463
Number of Channels,2048
Vacuum,740
Channel#,Intensity
0,"4789"
1,"3884"
2,"3044"
3,"1991"
4,"787"
5,"190"
6,"52"
7,"26"
8,"19"
9,"10"
10,"9"
11,"6"
12,"7"
13,"4"
14,"3"
15,"6"
16,"3"
17,"5"
18,"5"
19,"4"
20,"3"
21,"4"
22,"4"
23,"2"
24,"3"
25,"3"
26,"3"
27,"1"
28,"2"
29,"16"
30,"76"
31,"389"
32,"1364"
33,"2813"
34,"3521"
35,"3926"
36,"4022"
37,"4038"
38,"4008"
39,"3870"
40,"3918"
41,"3914"
42,"3756"
43,"3794"
44,"3670"
45,"3637"
46,"3778"
47,"3728"
48,"3631"
49,"3564"
50,"3565"
51,"3574"
52,"3539"
53,"3478"
54,"3459"
55,"3303"
56,"3343"
57,"3387"
58,"3424"
59,"3269"
60,"3213"
61,"3320"
62,"3095"
63,"3100"
64,"3123"
65,"3093"
66,"3133"
67,"3065"
68,"2992"
69,"3163"
70,"3121"
71,"3243"
72,"3223"
73,"3230"
74,"3408"
75,"3354"
76,"3305"
77,"3045"
78,"3078"
79,"3117"
80,"3078"
81,"3055"
82,"3112"
83,"3191"
84,"3105"
85,"3317"
86,"3292"
87,"3277"
88,"3146"
89,"3135"
90,"3122"
91,"3173"
92,"3007"
93,"3088"
94,"3010"
95,"3028"
96,"3120"
97,"3167"
98,"3180"
99,"3149"
100,"3139"
101,"3270"
102,"3199"
103,"3186"
104,"3276"
105,"3182"
106,"3268"
107,"3319"
108,"3288"
109,"3464"
110,"3461"
111,"3710"
112,"3740"
113,"3973"
114,"4284"
115,"4113"
116,"4148"
117,"4149"
118,"4169"
119,"3963"
120,"4113"
121,"4012"
122,"4071"
123,"4161"
124,"4313"
125,"4410"
126,"4599"
127,"5086"
128,"5745"
129,"6864"
130,"8646"
131,"10821"
132,"13309"
133,"15494"
134,"16572"
135,"16406"
136,"15427"
137,"14031"
138,"13442"
139,"13619"
140,"14064"
141,"14341"
142,"14777"
143,"14565"
144,"14273"
145,"14384"
146,"14419"
147,"14474"
148,"13847"
149,"12977"
150,"10749"
151,"8990"
152,"7416"
153,"6407"
154,"5736"
155,"5517"
156,"5614"
157,"5464"
158,"5481"
159,"5474"
160,"5353"
161,"5179"
162,"4942"
163,"4854"
164,"4954"
165,"5063"
166,"4983"
167,"4939"
168,"4871"
169,"4857"
170,"4680"
171,"4757"
172,"4625"
173,"4583"
174,"4533"
175,"4467"
176,"4670"
177,"4799"
178,"5016"
179,"5442"
180,"5802"
181,"6322"
182,"6977"
183,"7588"
184,"7792"
185,"7606"
186,"7240"
187,"6621"
188,"6209"
189,"5825"
190,"5458"
191,"5471"
192,"5378"
193,"5362"
194,"5537"
195,"5583"
196,"5805"
197,"5758"
198,"6186"
199,"6342"
200,"6670"
201,"7089"
202,"7710"
203,"8138"
204,"9567"
205,"10228"
206,"10700"
207,"11027"
208,"10693"
209,"9858"
210,"9175"
211,"8265"
212,"7614"
213,"7207"
214,"7138"
215,"7030"
216,"6987"
217,"7024"
218,"7407"
219,"7721"
220,"7862"
221,"8494"
222,"9374"
223,"9957"
224,"10500"
225,"11168"
226,"11918"
227,"12741"
228,"13838"
229,"14984"
230,"16823"
231,"17797"
232,"18145"
233,"17916"
234,"16542"
235,"14884"
236,"13295"
237,"11829"
238,"10661"
239,"10067"
240,"9809"
241,"9814"
242,"9627"
243,"9735"
244,"10017"
245,"10004"
246,"10115"
247,"10053"
248,"10422"
249,"10286"
250,"10410"
251,"10115"
252,"10404"
253,"10484"
254,"10555"
255,"10665"
256,"10579"
257,"10776"
258,"10889"
259,"11151"
260,"11069"
261,"11186"
262,"11668"
263,"11905"
264,"12225"
265,"12446"
266,"12398"
267,"12708"
268,"12853"
269,"13044"
270,"13228"
271,"13369"
272,"13505"
273,"13981"
274,"14082"
275,"14459"
276,"14844"
277,"15057"
278,"15522"
279,"16355"
280,"17207"
281,"18256"
282,"19699"
283,"22665"
284,"29143"
285,"41824"
286,"67311"
287,"115048"
288,"197739"
289,"321857"
290,"488954"
291,"681273"
292,"868904"
293,"1010588"
294,"1068970"
295,"1027277"
296,"895284"
297,"711512"
298,"517054"
299,"345793"
300,"214910"
301,"128352"
302,"76362"
303,"49945"
304,"37089"
305,"32212"
306,"31982"
307,"34865"
308,"41741"
309,"57482"
310,"90980"
311,"155970"
312,"277326"
313,"480544"
314,"789747"
315,"1205235"
316,"1695837"
317,"2184791"
318,"2579957"
319,"2782605"
320,"2748023"
321,"2486632"
322,"2070842"
323,"1593121"
324,"1136944"
325,"760615"
326,"481563"
327,"293197"
328,"172979"
329,"100225"
330,"59298"
331,"36623"
332,"24112"
333,"17680"
334,"14243"
335,"12815"
336,"12092"
337,"11904"
338,"12031"
339,"12637"
340,"13670"
341,"15398"
342,"18057"
343,"23135"
344,"31917"
345,"46852"
346,"68619"
347,"99552"
348,"137902"
349,"180675"
350,"219258"
351,"246887"
352,"257045"
353,"245987"
354,"217866"
355,"176868"
356,"132610"
357,"94295"
358,"61731"
359,"39609"
360,"25015"
361,"15802"
362,"11458"
363,"9271"
364,"8338"
365,"8025"
366,"7915"
367,"7840"
368,"8060"
369,"8272"
370,"8489"
371,"8905"
372,"8602"
373,"8354"
374,"8126"
375,"7382"
376,"6524"
377,"5714"
378,"5053"
379,"4557"
380,"4125"
381,"3835"
382,"3705"
383,"3549"
384,"3475"
385,"3483"
