Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"PK-40010"
Duration Time,300.172
Ambient Temperature,"103.9"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"23063773"
Raw Accumulated Counts,"29239467"
Valid Count Last Packet,"70682"
Raw Count Last Packet,"88968"
Live Time,235.965897
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0131
Number of Channels,2048
Vacuum,684
Channel#,Intensity
0,"8073"
1,"6298"
2,"4100"
3,"2789"
4,"1314"
5,"320"
6,"53"
7,"27"
8,"9"
9,"10"
10,"8"
11,"6"
12,"5"
13,"7"
14,"3"
15,"1"
16,"3"
17,"1"
18,"2"
19,"2"
20,"3"
21,"2"
22,"2"
23,"1"
24,"4"
25,"2"
26,"1"
27,"1"
28,"2"
29,"1"
30,"4"
31,"57"
32,"384"
33,"1294"
34,"2204"
35,"2566"
36,"2819"
37,"2909"
38,"2855"
39,"2784"
40,"2835"
41,"2667"
42,"2711"
43,"2700"
44,"2783"
45,"2819"
46,"2893"
47,"2796"
48,"2834"
49,"2555"
50,"2672"
51,"2720"
52,"2657"
53,"2600"
54,"2610"
55,"2554"
56,"2602"
57,"2573"
58,"2545"
59,"2487"
60,"2591"
61,"2478"
62,"2557"
63,"2404"
64,"2430"
65,"2337"
66,"2354"
67,"2319"
68,"2244"
69,"2376"
70,"2318"
71,"2443"
72,"2477"
73,"2633"
74,"2633"
75,"2642"
76,"2579"
77,"2380"
78,"2419"
79,"2271"
80,"2247"
81,"2446"
82,"2536"
83,"2900"
84,"3254"
85,"3784"
86,"4044"
87,"4082"
88,"3935"
89,"3494"
90,"3067"
91,"2720"
92,"2517"
93,"2565"
94,"2567"
95,"2699"
96,"2775"
97,"2887"
98,"2840"
99,"2696"
100,"2586"
101,"2585"
102,"2511"
103,"2338"
104,"2315"
105,"2435"
106,"2386"
107,"2407"
108,"2478"
109,"2477"
110,"2566"
111,"2657"
112,"2839"
113,"3025"
114,"3095"
115,"3310"
116,"3311"
117,"3311"
118,"3206"
119,"3062"
120,"3080"
121,"3079"
122,"3080"
123,"3011"
124,"3100"
125,"3337"
126,"3502"
127,"3901"
128,"4506"
129,"5813"
130,"7679"
131,"10266"
132,"13816"
133,"16945"
134,"19161"
135,"19526"
136,"18363"
137,"16492"
138,"14907"
139,"14794"
140,"15439"
141,"16334"
142,"16761"
143,"16983"
144,"16870"
145,"16986"
146,"17622"
147,"18003"
148,"17547"
149,"16242"
150,"13568"
151,"10558"
152,"8215"
153,"6325"
154,"5260"
155,"4780"
156,"4822"
157,"4930"
158,"5050"
159,"5190"
160,"5639"
161,"5956"
162,"6878"
163,"8019"
164,"9222"
165,"10154"
166,"10101"
167,"9655"
168,"8126"
169,"6721"
170,"5473"
171,"4557"
172,"4157"
173,"3983"
174,"4032"
175,"4221"
176,"4895"
177,"6036"
178,"8095"
179,"11899"
180,"18258"
181,"27467"
182,"37759"
183,"47772"
184,"53623"
185,"52339"
186,"45827"
187,"35916"
188,"25114"
189,"16546"
190,"10475"
191,"6951"
192,"5416"
193,"4947"
194,"5010"
195,"5565"
196,"6285"
197,"7957"
198,"9780"
199,"11232"
200,"12464"
201,"12465"
202,"11474"
203,"9886"
204,"8413"
205,"6892"
206,"5866"
207,"5223"
208,"4805"
209,"4621"
210,"4621"
211,"4579"
212,"4760"
213,"4837"
214,"4902"
215,"5052"
216,"5065"
217,"5379"
218,"5761"
219,"6645"
220,"8060"
221,"10302"
222,"13159"
223,"16103"
224,"18782"
225,"20212"
226,"20379"
227,"18934"
228,"17147"
229,"15201"
230,"14199"
231,"13376"
232,"13112"
233,"12367"
234,"11599"
235,"10398"
236,"9329"
237,"8179"
238,"7517"
239,"7104"
240,"7195"
241,"7396"
242,"8053"
243,"8536"
244,"9324"
245,"9774"
246,"10297"
247,"10280"
248,"10102"
249,"9328"
250,"8845"
251,"8203"
252,"7626"
253,"7357"
254,"7298"
255,"7233"
256,"7390"
257,"7386"
258,"7696"
259,"7808"
260,"8062"
