Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"WN0301139"
Duration Time,300.864
Ambient Temperature,"106.2"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"13683544"
Raw Accumulated Counts,"15515915"
Valid Count Last Packet,"42217"
Raw Count Last Packet,"47972"
Live Time,265.111969
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0574
Number of Channels,2048
Vacuum,688
Channel#,Intensity
0,"8978"
1,"6978"
2,"4567"
3,"3087"
4,"1377"
5,"309"
6,"62"
7,"14"
8,"10"
9,"9"
10,"3"
11,"7"
12,"1"
13,"4"
14,"2"
15,"0"
16,"3"
17,"3"
18,"1"
19,"3"
20,"2"
21,"0"
22,"2"
23,"1"
24,"3"
25,"2"
26,"0"
27,"2"
28,"1"
29,"0"
30,"5"
31,"59"
32,"440"
33,"1356"
34,"2048"
35,"2425"
36,"2667"
37,"2706"
38,"2717"
39,"2638"
40,"2681"
41,"2743"
42,"2691"
43,"2640"
44,"2675"
45,"2677"
46,"2736"
47,"2815"
48,"2724"
49,"2723"
50,"2611"
51,"2607"
52,"2417"
53,"2544"
54,"2668"
55,"2593"
56,"2498"
57,"2574"
58,"2519"
59,"2527"
60,"2514"
61,"2530"
62,"2564"
63,"2518"
64,"2360"
65,"2358"
66,"2341"
67,"2291"
68,"2445"
69,"2348"
70,"2314"
71,"2376"
72,"2552"
73,"2514"
74,"2578"
75,"2463"
76,"2535"
77,"2342"
78,"2317"
79,"2342"
80,"2277"
81,"2355"
82,"2456"
83,"2705"
84,"3111"
85,"3625"
86,"3948"
87,"3989"
88,"3751"
89,"3223"
90,"2790"
91,"2643"
92,"2497"
93,"2317"
94,"2299"
95,"2466"
96,"2349"
97,"2313"
98,"2452"
99,"2496"
100,"2381"
101,"2382"
102,"2377"
103,"2306"
104,"2338"
105,"2429"
106,"2476"
107,"2483"
108,"2722"
109,"3042"
110,"3593"
111,"4796"
112,"6271"
113,"8443"
114,"10254"
115,"10896"
116,"10306"
117,"8783"
118,"6998"
119,"5394"
120,"4461"
121,"3937"
122,"3763"
123,"3807"
124,"3692"
125,"3770"
126,"3962"
127,"4317"
128,"5346"
129,"7016"
130,"9372"
131,"12668"
132,"16819"
133,"20598"
134,"23219"
135,"23647"
136,"21795"
137,"19440"
138,"17240"
139,"16614"
140,"16837"
141,"17197"
142,"17417"
143,"17721"
144,"17615"
145,"18353"
146,"19067"
147,"19715"
148,"19086"
149,"17203"
150,"14332"
151,"11529"
152,"9326"
153,"7614"
154,"6819"
155,"6331"
156,"6072"
157,"6117"
158,"6035"
159,"5816"
160,"5681"
161,"5860"
162,"6383"
163,"6886"
164,"7798"
165,"8053"
166,"8135"
167,"7564"
168,"6977"
169,"5829"
170,"5132"
171,"4689"
172,"4349"
173,"4049"
174,"4016"
175,"4049"
176,"4218"
177,"4556"
178,"5143"
179,"6020"
180,"7371"
181,"8979"
182,"10953"
183,"12475"
184,"13188"
185,"12662"
186,"11562"
187,"9638"
188,"7756"
189,"6470"
190,"5816"
191,"5798"
192,"6144"
193,"7251"
194,"8844"
195,"10923"
196,"12754"
197,"13971"
198,"14404"
199,"13876"
200,"12455"
201,"10976"
202,"9306"
203,"8162"
204,"7190"
205,"6822"
206,"6666"
207,"6602"
208,"6910"
209,"7270"
210,"7652"
211,"8695"
212,"9586"
213,"11417"
214,"14617"
215,"20572"
216,"31556"
217,"51992"
218,"85244"
219,"134411"
220,"193362"
221,"253730"
222,"298259"
223,"313119"
224,"294142"
225,"247163"
226,"186164"
227,"125803"
228,"78200"
229,"45583"
230,"26714"
231,"17165"
232,"14055"
233,"15460"
234,"21799"
235,"35063"
236,"57133"
237,"90148"
238,"131997"
239,"175754"
240,"212174"
241,"232936"
242,"232850"
243,"213791"
244,"182032"
245,"148297"
246,"115614"
247,"87975"
248,"65470"
249,"48898"
250,"37302"
251,"31358"
252,"30694"
253,"36523"
254,"46444"
255,"58808"
256,"70814"
257,"77195"
258,"77317"
259,"69975"
260,"57831"
261,"44595"
262,"31710"
263,"21932"
264,"15187"
265,"11449"
266,"9712"
267,"8911"
268,"9127"
269,"10164"
270,"11776"
271,"15164"
272,"19300"
273,"24998"
274,"30640"
275,"35346"
276,"37401"
277,"36687"
278,"32348"
279,"26996"
280,"20911"
281,"16451"
282,"12982"
283,"11429"
284,"11223"
285,"12830"
286,"15080"
287,"17520"
288,"19713"
289,"20979"
290,"20775"
291,"19369"
292,"17368"
293,"15031"
294,"12855"
295,"11288"
296,"10513"
297,"9756"
298,"9329"
299,"8968"
300,"8361"
301,"7809"
302,"7456"
303,"6997"
304,"6733"
305,"6633"
306,"6319"
307,"6644"
308,"6721"
309,"6926"
310,"7253"
311,"7733"
312,"8739"
313,"10352"
314,"12762"
315,"15794"
316,"19810"
317,"23810"
318,"26900"
319,"29074"
320,"28888"
321,"26288"
322,"22736"
323,"18592"
324,"14634"
325,"11619"
326,"9309"
327,"7920"
328,"7061"
329,"6787"
330,"6566"
331,"6508"
332,"6421"
333,"6374"
334,"6501"
335,"6610"
336,"6717"
337,"6781"
338,"6760"
339,"6713"
340,"6809"
341,"7043"
342,"7151"
343,"7174"
344,"7480"
345,"7758"
346,"8085"
347,"8384"
348,"8980"
349,"9334"
350,"9640"
351,"10171"
352,"10363"
353,"10494"
354,"10329"
355,"9869"
356,"9653"
357,"9506"
358,"9775"
359,"9918"
360,"10279"
361,"11073"
362,"11726"
363,"12206"
364,"12815"
365,"13594"
366,"14251"
367,"15210"
368,"16135"
369,"17650"
370,"19176"
371,"20866"
372,"22001"
373,"21663"
374,"20629"
375,"18602"
376,"16375"
377,"13559"
378,"11106"
379,"9685"
380,"8326"
381,"7366"
382,"6960"
383,"6697"
384,"6611"
385,"6559"
386,"6708"
387,"6534"
388,"6539"
389,"6509"
390,"6708"
391,"6639"
392,"6834"
393,"7234"
394,"7695"
395,"8317"
396,"8992"
397,"10142"
398,"11380"
399,"12370"
400,"13559"
401,"14174"
402,"14187"
403,"13848"
404,"12836"
405,"11907"
406,"10765"
407,"9853"
408,"9389"
409,"9149"
410,"9215"
411,"9070"
412,"9108"
413,"8809"
414,"8737"
415,"8578"
416,"7821"
417,"7644"
418,"7284"
419,"7108"
420,"6815"
421,"6769"
422,"6653"
423,"6522"
424,"6603"
425,"6725"
426,"6854"
427,"6820"
428,"6915"
429,"6861"
