Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"PSC18727"
Duration Time,300.856
Ambient Temperature,"107.5"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"25493742"
Raw Accumulated Counts,"48754604"
Valid Count Last Packet,"84"
Raw Count Last Packet,"153"
Live Time,208.572189
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0274
Number of Channels,2048
Vacuum,-1
Channel#,Intensity
0,"4337"
1,"3483"
2,"2461"
3,"1577"
4,"591"
5,"135"
6,"40"
7,"27"
8,"16"
9,"4"
10,"11"
11,"4"
12,"6"
13,"7"
14,"2"
15,"5"
16,"1"
17,"7"
18,"1"
19,"3"
20,"2"
21,"1"
22,"2"
23,"0"
24,"0"
25,"3"
26,"2"
27,"1"
28,"5"
29,"5"
30,"37"
31,"258"
32,"889"
33,"1642"
34,"2275"
35,"2545"
36,"2630"
37,"2540"
38,"2624"
39,"2405"
40,"2457"
41,"2412"
42,"2422"
43,"2377"
44,"2333"
45,"2481"
46,"2399"
47,"2366"
48,"2339"
49,"2345"
50,"2219"
51,"2278"
52,"2273"
53,"2132"
54,"2229"
55,"2188"
56,"2179"
57,"2135"
58,"2070"
59,"2119"
60,"2052"
61,"2040"
62,"2063"
63,"1924"
64,"1986"
65,"1945"
66,"1851"
67,"1844"
68,"1884"
69,"2001"
70,"2005"
71,"2011"
72,"2104"
73,"2128"
74,"2101"
75,"2126"
76,"2108"
77,"2050"
78,"1964"
79,"2005"
80,"1944"
81,"1867"
82,"1929"
83,"1941"
84,"2025"
85,"1906"
86,"2021"
87,"2041"
88,"1995"
89,"1910"
90,"1863"
91,"1924"
92,"1864"
93,"1870"
94,"1883"
95,"1938"
96,"1943"
97,"1974"
98,"2026"
99,"1988"
100,"1977"
101,"2072"
102,"2015"
103,"2010"
104,"1974"
105,"1999"
106,"2104"
107,"2090"
108,"2107"
109,"2070"
110,"2222"
111,"2174"
112,"2336"
113,"2601"
114,"2552"
115,"2705"
116,"2564"
117,"2647"
118,"2667"
119,"2600"
120,"2482"
121,"2562"
122,"2567"
123,"2523"
124,"2779"
125,"2764"
126,"2868"
127,"3217"
128,"3651"
129,"4356"
130,"5317"
131,"6695"
132,"8233"
133,"9518"
134,"10175"
135,"10352"
136,"9693"
137,"8944"
138,"8617"
139,"8667"
140,"9248"
141,"9752"
142,"9873"
143,"9696"
144,"9353"
145,"9314"
146,"9416"
147,"9352"
148,"9076"
149,"8187"
150,"7067"
151,"5785"
152,"4806"
153,"4073"
154,"3721"
155,"3491"
156,"3455"
157,"3354"
158,"3416"
159,"3337"
160,"3339"
161,"3180"
162,"3092"
163,"3070"
164,"2981"
165,"3005"
166,"3095"
167,"3047"
168,"3014"
169,"2923"
170,"2927"
171,"2815"
172,"2913"
173,"2815"
174,"2826"
175,"2902"
176,"2899"
177,"2942"
178,"2962"
179,"3071"
180,"3219"
181,"3248"
182,"3604"
183,"3747"
184,"3702"
185,"3721"
186,"3580"
187,"3542"
188,"3345"
189,"3310"
190,"3220"
191,"3204"
192,"3157"
193,"3263"
194,"3249"
195,"3310"
196,"3352"
197,"3373"
198,"3423"
199,"3493"
200,"3485"
201,"3569"
202,"3593"
203,"3715"
204,"3764"
205,"3725"
206,"3854"
207,"3862"
208,"3976"
209,"4092"
210,"3982"
211,"4003"
212,"3875"
213,"4029"
214,"4151"
215,"4200"
216,"4387"
217,"4531"
218,"4892"
219,"5414"
220,"6271"
221,"7761"
222,"9196"
223,"11041"
224,"12267"
225,"13525"
226,"13451"
227,"13455"
228,"13222"
229,"13003"
230,"13313"
231,"13906"
232,"14103"
233,"13306"
234,"12261"
235,"10882"
236,"9079"
237,"7821"
238,"7122"
239,"6312"
