Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"PM-018"
Duration Time,300.162
Ambient Temperature,"108.0"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"11010143"
Raw Accumulated Counts,"12106950"
Valid Count Last Packet,"34076"
Raw Count Last Packet,"37544"
Live Time,272.898956
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0213
Number of Channels,2048
Vacuum,682
Channel#,Intensity
0,"9464"
1,"7459"
2,"4559"
3,"2538"
4,"1174"
5,"291"
6,"42"
7,"18"
8,"5"
9,"2"
10,"1"
11,"2"
12,"3"
13,"5"
14,"1"
15,"2"
16,"0"
17,"1"
18,"0"
19,"0"
20,"1"
21,"0"
22,"1"
23,"1"
24,"1"
25,"1"
26,"0"
27,"1"
28,"0"
29,"0"
30,"0"
31,"13"
32,"165"
33,"613"
34,"1159"
35,"1304"
36,"1595"
37,"1506"
38,"1570"
39,"1595"
40,"1526"
41,"1580"
42,"1516"
43,"1647"
44,"1621"
45,"1703"
46,"1764"
47,"1760"
48,"1727"
49,"1714"
50,"1579"
51,"1660"
52,"1579"
53,"1538"
54,"1787"
55,"1712"
56,"1590"
57,"1612"
58,"1579"
59,"1715"
60,"1671"
61,"1680"
62,"1657"
63,"1621"
64,"1556"
65,"1481"
66,"1517"
67,"1475"
68,"1449"
69,"1582"
70,"1639"
71,"1628"
72,"1698"
73,"1834"
74,"1771"
75,"1788"
76,"1679"
77,"1623"
78,"1530"
79,"1569"
80,"1581"
81,"1595"
82,"1628"
83,"1616"
84,"1743"
85,"1707"
86,"1822"
87,"1825"
88,"1793"
89,"1700"
90,"1684"
91,"1702"
92,"1570"
93,"1635"
94,"1682"
95,"1678"
96,"1815"
97,"1893"
98,"2022"
99,"2169"
100,"2229"
101,"2260"
102,"2254"
103,"2121"
104,"2041"
105,"2090"
106,"2002"
107,"1985"
108,"2016"
109,"2008"
110,"2083"
111,"2181"
112,"2442"
113,"2701"
114,"3023"
115,"3120"
116,"3142"
117,"3094"
118,"2971"
119,"2830"
120,"2749"
121,"2657"
122,"2643"
123,"2752"
124,"2759"
125,"2812"
126,"3112"
127,"3540"
128,"4272"
129,"5603"
130,"7586"
131,"10773"
132,"14399"
133,"18456"
134,"21722"
135,"23582"
136,"23557"
137,"22537"
138,"21049"
139,"20275"
140,"19218"
141,"18493"
142,"17671"
143,"17677"
144,"17126"
145,"18114"
146,"19230"
147,"20055"
148,"20126"
149,"18083"
150,"14826"
151,"11280"
152,"8140"
153,"6043"
154,"5036"
155,"4714"
156,"4832"
157,"5312"
158,"5452"
159,"5788"
160,"5548"
161,"5149"
162,"4705"
163,"4385"
164,"4090"
165,"4079"
166,"3996"
167,"3855"
168,"3976"
169,"3786"
170,"3613"
171,"3583"
172,"3477"
173,"3501"
174,"3355"
175,"3515"
176,"3583"
177,"3697"
178,"3967"
179,"4379"
180,"4932"
181,"5709"
182,"6479"
183,"7253"
184,"7989"
185,"7978"
186,"7356"
187,"6703"
188,"6055"
189,"5566"
190,"5335"
191,"5056"
192,"4979"
193,"5013"
194,"5097"
195,"5205"
196,"5445"
197,"5674"
198,"5966"
199,"6039"
200,"6214"
201,"6286"
202,"6503"
203,"6548"
204,"6631"
205,"6760"
206,"6831"
207,"7266"
208,"7631"
209,"8211"
210,"8552"
211,"9143"
212,"9619"
213,"10783"
214,"11853"
215,"13964"
216,"18300"
217,"28050"
218,"49868"
219,"93130"
220,"172236"
221,"297015"
222,"465668"
223,"649668"
224,"809049"
225,"896071"
226,"880387"
227,"766398"
228,"593350"
229,"405353"
230,"248399"
231,"136204"
232,"68624"
233,"33322"
234,"16721"
235,"10491"
236,"8618"
237,"8940"
238,"10694"
239,"14846"
240,"22027"
241,"34273"
242,"52673"
243,"76762"
244,"104256"
245,"126970"
246,"140908"
247,"140430"
248,"125122"
249,"100519"
250,"72656"
251,"47490"
252,"28215"
253,"15782"
254,"8766"
255,"5224"
256,"3702"
257,"3113"
258,"2893"
259,"2809"
260,"2781"
261,"2836"
262,"2753"
263,"2891"
264,"2769"
265,"2879"
266,"2881"
267,"2932"
268,"2925"
269,"3067"
270,"3013"
271,"3000"
272,"3048"
273,"2909"
274,"2956"
275,"3066"
276,"3016"
277,"3017"
278,"2901"
279,"2984"
280,"2983"
281,"3070"
282,"3020"
283,"2955"
284,"3084"
285,"3057"
286,"2959"
287,"3046"
288,"3088"
289,"3154"
290,"3266"
291,"3328"
292,"3216"
293,"3475"
294,"3412"
295,"3390"
296,"3440"
297,"3337"
298,"3424"
299,"3371"
300,"3246"
301,"3409"
302,"3342"
303,"3332"
304,"3365"
305,"3428"
306,"3411"
307,"3584"
308,"3550"
309,"3687"
310,"3786"
311,"3888"
312,"3969"
313,"4081"
314,"4296"
315,"4659"
316,"5006"
317,"5422"
318,"5522"
319,"5790"
320,"5835"
321,"5776"
322,"5388"
323,"4911"
324,"4456"
325,"4226"
326,"3939"
327,"3727"
328,"3624"
329,"3649"
330,"3546"
331,"3582"
332,"3524"
333,"3642"
334,"3567"
335,"3622"
336,"3707"
337,"3798"
338,"3821"
339,"3974"
340,"3822"
341,"3823"
342,"3974"
343,"3925"
344,"4076"
345,"4106"
346,"4176"
347,"4187"
348,"3999"
349,"4122"
350,"3950"
351,"4069"
352,"4143"
353,"4085"
354,"4100"
355,"4227"
356,"4437"
357,"4505"
358,"4769"
359,"5240"
360,"5593"
361,"5946"
362,"6300"
363,"6622"
364,"7137"
365,"7331"
366,"7540"
367,"7675"
368,"8008"
369,"8269"
370,"8643"
371,"9018"
372,"9132"
373,"8982"
374,"8692"
375,"8174"
376,"6876"
377,"6242"
378,"5124"
379,"4516"
380,"3759"
381,"3560"
382,"3331"
383,"3240"
384,"3159"
385,"3183"
386,"3116"
387,"3135"
388,"3058"
389,"3204"
390,"3139"
391,"3275"
392,"3290"
393,"3405"
394,"3407"
395,"3532"
396,"3779"
397,"3732"
398,"3911"
399,"3985"
400,"4251"
401,"4198"
402,"4211"
403,"4462"
404,"4333"
405,"4125"
406,"4093"
407,"4030"
408,"3927"
409,"3990"
410,"4127"
411,"4210"
412,"4216"
413,"4195"
414,"3952"
415,"3849"
416,"3650"
417,"3678"
418,"3529"
419,"3422"
420,"3483"
421,"3511"
422,"3735"
423,"4267"
424,"5245"
425,"6606"
426,"8512"
427,"10942"
428,"13597"
429,"16308"
430,"18526"
