Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"PK43920"
Duration Time,300.186
Ambient Temperature,"113.1"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"25168781"
Raw Accumulated Counts,"33055859"
Valid Count Last Packet,"76810"
Raw Count Last Packet,"99206"
Live Time,227.772018
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0324
Number of Channels,2048
Vacuum,1023
Channel#,Intensity
0,"7496"
1,"5760"
2,"4232"
3,"2859"
4,"1189"
5,"257"
6,"49"
7,"13"
8,"12"
9,"17"
10,"6"
11,"12"
12,"8"
13,"4"
14,"4"
15,"2"
16,"3"
17,"5"
18,"3"
19,"0"
20,"1"
21,"2"
22,"3"
23,"1"
24,"0"
25,"3"
26,"4"
27,"0"
28,"0"
29,"2"
30,"16"
31,"176"
32,"944"
33,"2148"
34,"3079"
35,"3516"
36,"3684"
37,"3635"
38,"3609"
39,"3591"
40,"3327"
41,"3364"
42,"3293"
43,"3130"
44,"3178"
45,"3367"
46,"3209"
47,"3204"
48,"3106"
49,"3113"
50,"3002"
51,"2940"
52,"3053"
53,"2936"
54,"2804"
55,"2936"
56,"2897"
57,"2922"
58,"2821"
59,"2945"
60,"2869"
61,"2842"
62,"2771"
63,"2686"
64,"2634"
65,"2702"
66,"2563"
67,"2550"
68,"2476"
69,"2606"
70,"2525"
71,"2713"
72,"2608"
73,"2765"
74,"2659"
75,"2666"
76,"2610"
77,"2613"
78,"2506"
79,"2550"
80,"2549"
81,"2558"
82,"2654"
83,"2770"
84,"3075"
85,"3068"
86,"3268"
87,"3056"
88,"2992"
89,"2935"
90,"2792"
91,"2656"
92,"2789"
93,"2669"
94,"2900"
95,"2936"
96,"3023"
97,"2990"
98,"2955"
99,"2982"
100,"2968"
101,"2921"
102,"2905"
103,"2891"
104,"2884"
105,"2877"
106,"2956"
107,"3070"
108,"2974"
109,"3195"
110,"3406"
111,"3791"
112,"4266"
113,"4810"
114,"5560"
115,"6128"
116,"6721"
117,"7942"
118,"9685"
119,"11771"
120,"13503"
121,"14407"
122,"14880"
123,"14606"
124,"14049"
125,"13457"
126,"12982"
127,"12290"
128,"11475"
129,"11006"
130,"11392"
131,"13271"
132,"15936"
133,"19032"
134,"20883"
135,"21229"
136,"19907"
137,"18266"
138,"16915"
139,"16332"
140,"16764"
141,"16937"
142,"16732"
143,"16610"
144,"16524"
145,"16711"
146,"17351"
147,"17934"
148,"17080"
149,"15692"
150,"13181"
151,"10759"
152,"8495"
153,"7035"
154,"6225"
155,"5893"
156,"6026"
157,"6169"
158,"6489"
159,"6674"
160,"6410"
161,"6148"
162,"6109"
163,"5866"
164,"5964"
165,"6469"
166,"7811"
167,"10527"
168,"14842"
169,"20272"
170,"25890"
171,"30133"
172,"31260"
173,"28799"
174,"24005"
175,"18090"
176,"13428"
177,"10815"
178,"10495"
179,"12562"
180,"16630"
181,"21344"
182,"25955"
183,"28365"
184,"28768"
185,"26595"
186,"23428"
187,"19012"
188,"15258"
189,"12076"
190,"9971"
191,"9075"
192,"8861"
193,"9402"
194,"10283"
195,"10707"
196,"10650"
197,"9937"
198,"9205"
199,"8404"
200,"7467"
201,"6820"
202,"6710"
203,"6718"
204,"7011"
205,"7400"
206,"7522"
207,"7298"
208,"7138"
209,"6658"
210,"6460"
211,"6080"
212,"6241"
213,"6657"
214,"7328"
215,"8728"
216,"11587"
217,"16002"
218,"24514"
219,"38710"
220,"59482"
221,"87586"
222,"120039"
223,"149252"
224,"169398"
225,"173858"
226,"159794"
227,"132406"
228,"98859"
229,"66434"
230,"41667"
231,"24989"
232,"15347"
233,"10820"
234,"9177"
235,"9820"
236,"12327"
237,"16220"
238,"21911"
239,"29592"
240,"38273"
241,"49049"
242,"62929"
243,"79025"
244,"97686"
245,"116148"
246,"128074"
247,"130331"
248,"121053"
249,"100815"
250,"77138"
251,"53946"
252,"35696"
253,"23362"
