Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"PK-11401"
Duration Time,300.381
Ambient Temperature,"104.6"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"7902128"
Raw Accumulated Counts,"8485017"
Valid Count Last Packet,"24472"
Raw Count Last Packet,"26406"
Live Time,280.112762
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,19.9995
Number of Channels,2048
Vacuum,686
Channel#,Intensity
0,"9606"
1,"7566"
2,"4733"
3,"2750"
4,"1247"
5,"304"
6,"34"
7,"14"
8,"2"
9,"5"
10,"4"
11,"2"
12,"2"
13,"3"
14,"4"
15,"1"
16,"0"
17,"0"
18,"1"
19,"0"
20,"1"
21,"1"
22,"1"
23,"1"
24,"0"
25,"1"
26,"0"
27,"0"
28,"0"
29,"0"
30,"2"
31,"14"
32,"168"
33,"679"
34,"1077"
35,"1460"
36,"1651"
37,"1695"
38,"1636"
39,"1652"
40,"1627"
41,"1626"
42,"1653"
43,"1690"
44,"1697"
45,"1710"
46,"1724"
47,"1764"
48,"1785"
49,"1754"
50,"1636"
51,"1550"
52,"1527"
53,"1636"
54,"1519"
55,"1534"
56,"1576"
57,"1576"
58,"1489"
59,"1562"
60,"1593"
61,"1525"
62,"1484"
63,"1493"
64,"1229"
65,"1308"
66,"1362"
67,"1292"
68,"1314"
69,"1278"
70,"1321"
71,"1343"
72,"1378"
73,"1378"
74,"1336"
75,"1389"
76,"1247"
77,"1353"
78,"1329"
79,"1332"
80,"1355"
81,"1626"
82,"2353"
83,"3783"
84,"6159"
85,"8979"
86,"11205"
87,"12177"
88,"11067"
89,"8535"
90,"6141"
91,"4051"
92,"2652"
93,"1948"
94,"1541"
95,"1335"
96,"1263"
97,"1286"
98,"1212"
99,"1211"
100,"1319"
101,"1342"
102,"1313"
103,"1277"
104,"1272"
105,"1260"
106,"1275"
107,"1254"
108,"1258"
109,"1210"
110,"1270"
111,"1317"
112,"1587"
113,"1731"
114,"1968"
115,"2087"
116,"2109"
117,"2130"
118,"2032"
119,"1944"
120,"1820"
121,"1825"
122,"1841"
123,"1827"
124,"1849"
125,"2032"
126,"2220"
127,"2532"
128,"3144"
129,"4274"
130,"6305"
131,"9096"
132,"12638"
133,"16393"
134,"19619"
135,"20571"
136,"19700"
137,"17353"
138,"14996"
139,"14005"
140,"14541"
141,"15386"
142,"16224"
143,"16227"
144,"16109"
145,"16624"
146,"17833"
147,"18694"
148,"18893"
149,"17057"
150,"14300"
151,"11049"
152,"7775"
153,"5365"
154,"3993"
155,"3434"
156,"3252"
157,"3359"
158,"3526"
159,"3469"
160,"3498"
161,"3086"
162,"2903"
163,"2612"
164,"2461"
165,"2296"
166,"2279"
167,"2526"
168,"2361"
169,"2282"
170,"2118"
171,"1993"
172,"1893"
173,"1817"
174,"1803"
175,"1815"
176,"1882"
177,"1920"
178,"1975"
179,"2046"
180,"2157"
181,"2405"
182,"2592"
183,"2834"
184,"2998"
185,"3029"
186,"3029"
187,"2921"
188,"2685"
189,"2566"
190,"2499"
191,"2381"
192,"2474"
193,"2436"
194,"2505"
195,"2573"
196,"2563"
197,"2596"
198,"2640"
199,"2800"
200,"2745"
201,"2796"
202,"2816"
203,"2856"
204,"2812"
205,"2797"
206,"2805"
207,"2816"
208,"2784"
209,"2824"
210,"2816"
211,"2864"
212,"2959"
213,"2900"
214,"3030"
215,"3054"
216,"3190"
217,"3231"
218,"3255"
219,"3418"
220,"3559"
221,"3699"
222,"3878"
223,"4066"
224,"4210"
225,"4234"
226,"4323"
227,"4290"
228,"4157"
229,"3821"
230,"3758"
231,"3679"
232,"3564"
233,"3595"
234,"3543"
235,"3621"
236,"3708"
237,"3756"
238,"4096"
239,"4293"
240,"4535"
241,"4779"
242,"5002"
243,"4885"
244,"5000"
245,"4939"
246,"4942"
247,"4792"
248,"4765"
249,"4606"
250,"4523"
251,"4765"
252,"4712"
253,"4788"
254,"4673"
255,"4876"
256,"4932"
257,"4948"
258,"5099"
259,"5423"
260,"5420"
261,"5482"
262,"5643"
263,"5781"
264,"5809"
265,"5870"
266,"5721"
267,"5669"
268,"5742"
269,"5640"
270,"5556"
271,"5693"
272,"5545"
273,"5608"
274,"5564"
275,"5608"
276,"5474"
277,"5549"
278,"5666"
279,"5679"
280,"5821"
281,"5837"
282,"5856"
283,"5916"
284,"5957"
285,"6068"
286,"5999"
287,"6118"
288,"6211"
289,"6299"
290,"6462"
291,"6487"
292,"6584"
293,"6573"
294,"6841"
295,"6671"
296,"6826"
297,"6748"
298,"6754"
299,"6833"
300,"6645"
301,"6955"
302,"6747"
303,"6998"
304,"6888"
305,"6758"
306,"6829"
307,"6908"
308,"6916"
309,"7158"
310,"7030"
311,"7275"
312,"7498"
313,"7555"
314,"7913"
315,"8317"
316,"9103"
317,"9853"
318,"10692"
319,"11405"
320,"11461"
321,"11405"
322,"10690"
323,"10117"
324,"9023"
325,"8215"
326,"7492"
327,"7048"
328,"6980"
329,"6901"
330,"6650"
331,"6696"
332,"6868"
333,"6913"
334,"6951"
335,"7010"
336,"7083"
337,"7179"
338,"7215"
339,"7311"
340,"7381"
341,"7526"
342,"7409"
343,"7732"
344,"7667"
345,"7875"
346,"8042"
347,"7975"
348,"8361"
349,"8203"
350,"8244"
351,"8378"
352,"8333"
353,"8424"
354,"8440"
355,"8564"
356,"8780"
357,"9083"
358,"9490"
359,"10048"
360,"10739"
361,"11191"
362,"11957"
363,"12968"
364,"13579"
365,"14193"
366,"14891"
367,"15625"
368,"16386"
369,"17412"
370,"18600"
371,"20295"
372,"22085"
373,"23072"
374,"23504"
375,"22262"
376,"20403"
377,"17596"
378,"15015"
379,"12676"
380,"10617"
381,"8959"
382,"8114"
383,"7428"
384,"7128"
385,"6807"
386,"6903"
387,"6815"
388,"6853"
389,"7132"
390,"7031"
391,"6960"
392,"7202"
393,"7447"
394,"7559"
395,"7796"
396,"7973"
397,"8264"
398,"8899"
399,"9181"
400,"9700"
401,"10060"
402,"10431"
403,"10545"
404,"10594"
405,"10186"
406,"9802"
407,"9321"
408,"9072"
409,"8942"
410,"9184"
411,"9009"
412,"9256"
413,"9247"
414,"9412"
415,"9106"
416,"9096"
417,"8677"
418,"8151"
419,"7891"
420,"7554"
421,"7290"
422,"7423"
423,"7381"
424,"7238"
425,"7459"
426,"7347"
427,"7384"
428,"7705"
429,"7737"
430,"7877"
431,"8016"
432,"8169"
433,"7851"
434,"7960"
435,"7964"
436,"7892"
437,"7872"
438,"7748"
439,"7963"
440,"7843"
441,"8167"
442,"7938"
443,"8115"
444,"8214"
445,"8186"
446,"8178"
447,"8292"
448,"8285"
449,"8352"
450,"8164"
451,"8288"
452,"8113"
453,"8171"
454,"8091"
455,"8053"
456,"8137"
457,"8046"
458,"7941"
459,"7879"
460,"7948"
461,"8040"
462,"7939"
463,"7997"
464,"7799"
465,"7981"
466,"7914"
467,"7897"
468,"7880"
469,"7882"
470,"8111"
471,"8087"
472,"7965"
473,"8022"
474,"8092"
475,"8001"
476,"8081"
477,"7991"
478,"8144"
479,"8079"
480,"8072"
481,"8043"
482,"8048"
483,"8185"
484,"8197"
485,"8126"
486,"7959"
487,"8216"
488,"8219"
489,"8168"
490,"8275"
491,"8244"
492,"8225"
493,"8138"
494,"8119"
495,"8310"
496,"8380"
497,"8389"
498,"8451"
499,"8337"
500,"8394"
501,"8390"
502,"8347"
503,"8438"
504,"8244"
505,"8293"
506,"8266"
507,"8172"
508,"8294"
509,"8234"
510,"8178"
511,"8267"
512,"8107"
513,"8050"
514,"8222"
515,"8049"
516,"8041"
517,"8035"
518,"8187"
519,"8033"
520,"8088"
521,"8115"
522,"8122"
523,"8336"
524,"8053"
525,"8268"
526,"8356"
527,"8313"
528,"8067"
529,"8187"
530,"8008"
531,"7904"
532,"8028"
533,"7921"
534,"8016"
535,"7900"
536,"7782"
537,"7668"
538,"7753"
539,"7925"
540,"7835"
541,"7682"
542,"7781"
543,"7610"
544,"7737"
545,"7834"
546,"7600"
547,"7697"
548,"7558"
549,"7708"
550,"7654"
551,"7575"
552,"7372"
553,"7541"
554,"7517"
555,"7688"
556,"7597"
557,"7681"
558,"7594"
559,"7484"
560,"7489"
561,"7466"
562,"7594"
563,"7487"
564,"7472"
565,"7643"
566,"7318"
567,"7383"
568,"7534"
569,"7448"
570,"7620"
571,"7445"
572,"7503"
573,"7375"
574,"7521"
575,"7458"
576,"7457"
577,"7487"
578,"7453"
579,"7368"
580,"7499"
581,"7407"
582,"7479"
583,"7538"
584,"7457"
585,"7552"
586,"7579"
587,"7550"
588,"7435"
589,"7473"
590,"7660"
591,"7407"
592,"7476"
593,"7604"
594,"7542"
595,"7581"
596,"7546"
597,"7611"
598,"7501"
599,"7391"
600,"7341"
601,"7486"
602,"7218"
603,"7388"
604,"7366"
605,"7233"
606,"7270"
607,"7130"
608,"7210"
609,"7201"
610,"6989"
611,"7189"
612,"7390"
613,"7259"
614,"7175"
615,"7173"
616,"7168"
617,"7204"
618,"7214"
619,"7251"
620,"7130"
621,"7206"
622,"7106"
623,"7032"
624,"7045"
625,"7104"
626,"7233"
627,"7035"
628,"7140"
629,"7177"
630,"7163"
631,"7168"
632,"7265"
633,"7155"
634,"7145"
635,"7214"
636,"7132"
637,"7134"
638,"7060"
639,"6979"
640,"7135"
641,"6882"
642,"6919"
643,"7049"
644,"6943"
645,"7023"
646,"6749"
647,"7063"
648,"7116"
649,"7037"
650,"6825"
651,"6844"
652,"7058"
653,"6953"
654,"6957"
655,"6897"
656,"6851"
657,"6954"
658,"6901"
659,"6902"
660,"6875"
661,"6796"
662,"6872"
663,"7174"
664,"6887"
665,"6919"
666,"6907"
667,"6924"
668,"6902"
669,"6951"
670,"6742"
671,"6793"
672,"6772"
673,"6880"
674,"6918"
675,"6863"
676,"6742"
677,"6787"
678,"6807"
679,"6733"
680,"6783"
681,"6900"
682,"6836"
683,"6827"
684,"6704"
685,"6671"
686,"6830"
687,"6678"
688,"6849"
689,"6845"
690,"6650"
691,"6704"
692,"6771"
693,"6668"
694,"6704"
695,"6661"
696,"6699"
697,"6772"
698,"6756"
699,"6642"
700,"6562"
701,"6698"
702,"6731"
703,"6701"
704,"6733"
705,"6676"
706,"6690"
707,"6760"
708,"6669"
709,"6568"
710,"6471"
711,"6565"
712,"6479"
713,"6457"
714,"6518"
715,"6477"
716,"6561"
717,"6358"
718,"6427"
719,"6423"
720,"6212"
721,"6436"
722,"6315"
723,"6189"
724,"6406"
725,"6134"
726,"6385"
727,"6183"
728,"6198"
729,"6276"
730,"6262"
731,"6395"
732,"6312"
733,"6282"
734,"6108"
735,"6028"
736,"6139"
737,"6203"
738,"6225"
739,"6255"
740,"6226"
741,"6228"
742,"6115"
743,"6085"
744,"6203"
745,"6123"
746,"6077"
747,"5954"
748,"6017"
749,"6143"
750,"5929"
751,"6014"
752,"6125"
753,"6030"
754,"5972"
755,"6010"
756,"5945"
757,"6101"
758,"5985"
759,"5950"
760,"6018"
761,"6049"
762,"5900"
763,"6161"
764,"5877"
765,"5938"
766,"6007"
767,"6003"
768,"5846"
769,"5890"
770,"5860"
771,"5902"
772,"6043"
773,"6115"
774,"6431"
775,"7003"
776,"7630"
777,"8781"
778,"10240"
779,"12276"
780,"15148"
781,"18435"
782,"22653"
783,"27145"
784,"31121"
785,"36065"
786,"39907"
787,"42935"
