Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"PK50360"
Duration Time,300.515
Ambient Temperature,"115.2"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"32128398"
Raw Accumulated Counts,"47512710"
Valid Count Last Packet,"97401"
Raw Count Last Packet,"142360"
Live Time,201.746902
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0076
Number of Channels,2048
Vacuum,530
Channel#,Intensity
0,"6599"
1,"5265"
2,"3561"
3,"2474"
4,"1053"
5,"239"
6,"41"
7,"29"
8,"10"
9,"9"
10,"12"
11,"8"
12,"7"
13,"4"
14,"9"
15,"6"
16,"2"
17,"4"
18,"0"
19,"1"
20,"2"
21,"3"
22,"1"
23,"1"
24,"2"
25,"3"
26,"0"
27,"2"
28,"3"
29,"4"
30,"11"
31,"115"
32,"666"
33,"1703"
34,"2540"
35,"2978"
36,"3072"
37,"3168"
38,"3009"
39,"3179"
40,"2964"
41,"3050"
42,"3037"
43,"2996"
44,"3086"
45,"3011"
46,"3052"
47,"3003"
48,"3056"
49,"2964"
50,"2853"
51,"2818"
52,"2849"
53,"2859"
54,"2802"
55,"2794"
56,"2775"
57,"2758"
58,"2792"
59,"2743"
60,"2785"
61,"2722"
62,"2670"
63,"2685"
64,"2522"
65,"2549"
66,"2556"
67,"2439"
68,"2397"
69,"2561"
70,"2674"
71,"2661"
72,"2748"
73,"2871"
74,"3094"
75,"2950"
76,"2994"
77,"2987"
78,"2971"
79,"2955"
80,"2800"
81,"2750"
82,"2740"
83,"2914"
84,"3069"
85,"3446"
86,"3589"
87,"3604"
88,"3433"
89,"3239"
90,"3067"
91,"2759"
92,"2721"
93,"2746"
94,"2617"
95,"2530"
96,"2542"
97,"2670"
98,"2561"
99,"2657"
100,"2613"
101,"2750"
102,"2735"
103,"2684"
104,"2550"
105,"2657"
106,"2782"
107,"2739"
108,"2698"
109,"2792"
110,"2838"
111,"2954"
112,"3148"
113,"3277"
114,"3477"
115,"3659"
116,"3615"
117,"3533"
118,"3489"
119,"3459"
120,"3408"
121,"3388"
122,"3432"
123,"3558"
124,"3520"
125,"3783"
126,"4122"
127,"4499"
128,"5338"
129,"6709"
130,"8725"
131,"11306"
132,"14179"
133,"16952"
134,"18842"
135,"18907"
136,"17627"
137,"15936"
138,"14446"
139,"14183"
140,"14651"
141,"15685"
142,"16061"
143,"16186"
144,"15663"
145,"16087"
146,"16178"
147,"16499"
148,"15996"
149,"14783"
150,"12756"
151,"10215"
152,"8154"
153,"6561"
154,"5676"
155,"5389"
156,"5570"
157,"5828"
158,"6596"
159,"8074"
160,"11275"
161,"16903"
162,"25138"
163,"35406"
164,"45540"
165,"51852"
166,"52790"
167,"46873"
168,"36942"
169,"26076"
170,"16962"
171,"10807"
172,"7329"
173,"5878"
174,"5592"
175,"6272"
176,"7712"
177,"9168"
178,"10725"
179,"11546"
180,"11611"
181,"11134"
182,"9488"
183,"8119"
184,"6967"
185,"6063"
186,"5446"
187,"4878"
188,"4602"
189,"4205"
190,"4205"
191,"4096"
192,"4039"
193,"4117"
194,"4185"
195,"4389"
196,"4255"
197,"4439"
198,"4535"
199,"4574"
200,"4715"
201,"4735"
202,"4730"
203,"4758"
204,"4857"
205,"4936"
206,"4911"
207,"5152"
208,"5037"
209,"5086"
210,"5275"
211,"5199"
212,"5278"
213,"5284"
214,"5512"
215,"5656"
216,"5700"
217,"5756"
218,"5938"
219,"6231"
220,"6939"
221,"7643"
222,"8622"
223,"9768"
224,"10914"
225,"11684"
226,"12118"
227,"12300"
228,"12897"
229,"13597"
230,"14587"
231,"15985"
232,"16597"
233,"16186"
234,"15216"
235,"13311"
236,"11601"
237,"9841"
238,"8427"
239,"7652"
240,"7187"
241,"7053"
242,"7102"
243,"7407"
244,"7760"
245,"7750"
246,"7913"
247,"7967"
248,"8070"
249,"7973"
250,"7750"
251,"7796"
252,"7525"
253,"7688"
254,"7601"
255,"8012"
256,"8197"
257,"8261"
258,"8293"
259,"8553"
260,"8719"
261,"9287"
262,"9377"
263,"9913"
264,"10008"
265,"10386"
266,"10427"
267,"10471"
268,"10619"
269,"10547"
270,"10365"
271,"10257"
272,"10169"
273,"10269"
274,"10492"
275,"10549"
276,"10409"
277,"10514"
278,"10615"
279,"10587"
280,"10367"
281,"10348"
282,"10453"
283,"10580"
284,"10718"
285,"10746"
286,"10640"
287,"11201"
288,"11531"
289,"11619"
290,"12484"
291,"13066"
292,"13410"
293,"14225"
294,"15033"
295,"15102"
296,"15462"
297,"15482"
298,"15843"
299,"16044"
300,"16112"
301,"16866"
302,"17612"
303,"18316"
304,"19454"
305,"21017"
306,"23165"
307,"25713"
308,"30216"
309,"39321"
310,"57290"
311,"96436"
312,"173355"
313,"313890"
314,"547098"
315,"888760"
316,"1339773"
317,"1844963"
318,"2325289"
319,"2660959"
320,"2782170"
321,"2647838"
322,"2299028"
323,"1814914"
324,"1308964"
325,"862765"
326,"524481"
327,"295943"
328,"157346"
329,"82774"
330,"44859"
331,"27243"
332,"19671"
333,"16371"
334,"14790"
335,"14683"
336,"14640"
337,"14393"
338,"15072"
339,"15727"
340,"17151"
341,"18964"
342,"21935"
343,"27357"
344,"36573"
345,"52888"
346,"79826"
347,"119846"
348,"174097"
349,"241284"
350,"312706"
351,"374394"
352,"416947"
353,"423997"
354,"398803"
355,"343819"
356,"273248"
357,"201069"
358,"136825"
359,"87599"
360,"53329"
361,"32188"
362,"20217"
363,"13975"
364,"11243"
365,"10045"
366,"9576"
367,"9427"
368,"9720"
369,"10131"
370,"10592"
371,"11279"
372,"11455"
373,"11818"
374,"11455"
375,"10577"
376,"9592"
377,"8419"
378,"7180"
379,"6267"
380,"5388"
381,"4964"
382,"4408"
383,"4313"
384,"4098"
385,"4144"
386,"4110"
387,"4006"
388,"4057"
389,"4077"
390,"4174"
391,"4027"
392,"4098"
393,"4057"
394,"4238"
395,"4274"
396,"4378"
397,"4457"
398,"4528"
399,"4657"
400,"4739"
401,"4759"
402,"4790"
403,"4887"
404,"4879"
405,"4894"
406,"4714"
407,"4627"
408,"4596"
409,"4595"
410,"4623"
411,"4701"
412,"4800"
413,"4713"
414,"4677"
415,"4528"
416,"4434"
417,"4274"
418,"4005"
419,"4102"
420,"3817"
421,"3690"
422,"3680"
423,"3569"
424,"3665"
425,"3585"
426,"3564"
427,"3547"
428,"3774"
429,"3662"
430,"3825"
431,"3838"
432,"3745"
433,"3931"
434,"3654"
435,"3638"
436,"3552"
437,"3735"
438,"3381"
439,"3480"
440,"3413"
441,"3366"
442,"3487"
443,"3476"
444,"3365"
445,"3495"
446,"3473"
447,"3437"
448,"3566"
449,"3445"
450,"3628"
451,"3565"
452,"3672"
453,"3666"
454,"3778"
455,"3903"
456,"3885"
457,"3862"
458,"3808"
459,"3886"
460,"4003"
461,"4093"
462,"4070"
463,"4148"
464,"4090"
465,"4047"
466,"4028"
467,"4025"
468,"3897"
469,"3856"
470,"3732"
471,"3630"
472,"3638"
473,"3547"
474,"3586"
475,"3620"
476,"3613"
477,"3517"
478,"3574"
479,"3637"
480,"3741"
481,"3861"
482,"4177"
483,"4049"
484,"4249"
485,"4439"
486,"4389"
487,"4503"
488,"4227"
489,"4208"
490,"4178"
491,"3872"
492,"3680"
493,"3775"
494,"3691"
495,"3646"
496,"3560"
497,"3588"
498,"3665"
499,"3494"
500,"3596"
501,"3597"
502,"3574"
503,"3516"
504,"3417"
505,"3495"
506,"3402"
507,"3487"
508,"3383"
509,"3439"
510,"3431"
511,"3376"
512,"3464"
513,"3378"
514,"3433"
515,"3466"
516,"3550"
517,"3447"
518,"3442"
519,"3490"
520,"3495"
521,"3516"
522,"3537"
523,"3342"
524,"3432"
525,"3345"
526,"3395"
527,"3367"
528,"3328"
529,"3394"
530,"3361"
531,"3334"
532,"3328"
533,"3359"
534,"3346"
535,"3319"
536,"3283"
537,"3131"
538,"3347"
539,"3329"
540,"3342"
541,"3324"
542,"3208"
543,"3274"
544,"3223"
545,"3413"
546,"3397"
547,"3458"
548,"3299"
549,"3330"
550,"3377"
551,"3381"
552,"3316"
553,"3382"
554,"3420"
555,"3338"
556,"3336"
557,"3367"
558,"3298"
559,"3141"
560,"3233"
561,"3192"
562,"3104"
563,"3269"
564,"3091"
565,"3162"
566,"3100"
567,"3237"
568,"3089"
569,"3087"
570,"3223"
571,"3094"
572,"3144"
573,"3034"
574,"3050"
575,"3033"
576,"3083"
577,"3096"
578,"3099"
579,"3082"
580,"3105"
581,"3129"
582,"3118"
583,"3130"
584,"3041"
585,"3027"
586,"3115"
587,"3167"
588,"3122"
589,"3100"
590,"3140"
591,"3105"
592,"3056"
593,"3098"
594,"3047"
595,"2996"
596,"2963"
597,"3116"
598,"3163"
599,"3118"
600,"3080"
601,"3107"
602,"3016"
603,"3006"
604,"3010"
605,"3081"
606,"3066"
607,"3000"
608,"3096"
609,"2957"
610,"3096"
611,"3087"
612,"3086"
613,"2949"
614,"3139"
615,"3091"
616,"3207"
617,"3030"
618,"3167"
619,"3144"
620,"2979"
621,"3102"
622,"3040"
623,"3177"
624,"3074"
625,"3185"
626,"3200"
627,"3375"
628,"3613"
629,"3735"
630,"4051"
631,"4695"
632,"5812"
633,"7258"
634,"9337"
635,"11799"
636,"14663"
637,"17665"
638,"20733"
639,"23323"
640,"25389"
641,"25213"
642,"24695"
643,"22783"
644,"20147"
645,"17069"
646,"13348"
647,"10826"
648,"8363"
649,"6633"
650,"5155"
651,"4203"
652,"3653"
653,"3342"
654,"3074"
655,"3072"
656,"3028"
657,"3119"
658,"3223"
659,"3477"
660,"3855"
661,"4368"
662,"4971"
663,"5854"
664,"6852"
665,"8026"
666,"9041"
667,"10541"
