Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"PM-060"
Duration Time,300.099
Ambient Temperature,"112.9"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"16211309"
Raw Accumulated Counts,"18792865"
Valid Count Last Packet,"50514"
Raw Count Last Packet,"58498"
Live Time,258.554993
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0134
Number of Channels,2048
Vacuum,684
Channel#,Intensity
0,"8829"
1,"7026"
2,"4348"
3,"2496"
4,"1171"
5,"301"
6,"53"
7,"22"
8,"5"
9,"2"
10,"1"
11,"3"
12,"1"
13,"1"
14,"1"
15,"2"
16,"0"
17,"2"
18,"2"
19,"1"
20,"1"
21,"1"
22,"0"
23,"0"
24,"1"
25,"0"
26,"0"
27,"1"
28,"1"
29,"1"
30,"1"
31,"26"
32,"189"
33,"704"
34,"1243"
35,"1455"
36,"1623"
37,"1630"
38,"1707"
39,"1687"
40,"1636"
41,"1730"
42,"1634"
43,"1650"
44,"1661"
45,"1758"
46,"1818"
47,"1785"
48,"1763"
49,"1776"
50,"1655"
51,"1599"
52,"1625"
53,"1641"
54,"1676"
55,"1664"
56,"1647"
57,"1632"
58,"1706"
59,"1706"
60,"1728"
61,"1730"
62,"1592"
63,"1525"
64,"1401"
65,"1512"
66,"1483"
67,"1444"
68,"1409"
69,"1465"
70,"1513"
71,"1582"
72,"1545"
73,"1618"
74,"1656"
75,"1720"
76,"1593"
77,"1634"
78,"1505"
79,"1540"
80,"1431"
81,"1481"
82,"1516"
83,"1563"
84,"1612"
85,"1643"
86,"1762"
87,"1659"
88,"1673"
89,"1645"
90,"1637"
91,"1520"
92,"1574"
93,"1545"
94,"1595"
95,"1582"
96,"1624"
97,"1720"
98,"1856"
99,"1933"
100,"1970"
101,"1927"
102,"1886"
103,"1884"
104,"1846"
105,"1744"
106,"1757"
107,"1751"
108,"1785"
109,"1808"
110,"2019"
111,"2019"
112,"2256"
113,"2648"
114,"2911"
115,"2991"
116,"3056"
117,"2918"
118,"2714"
119,"2569"
120,"2560"
121,"2401"
122,"2344"
123,"2385"
124,"2505"
125,"2555"
126,"2782"
127,"3210"
128,"3937"
129,"5122"
130,"6987"
131,"9705"
132,"13305"
133,"16609"
134,"18974"
135,"19725"
136,"18382"
137,"15944"
138,"14162"
139,"13343"
140,"13523"
141,"14331"
142,"14658"
143,"14972"
144,"15517"
145,"16311"
146,"17449"
147,"18679"
148,"18435"
149,"16655"
150,"13528"
151,"10318"
152,"7315"
153,"5304"
154,"4224"
155,"3872"
156,"3841"
157,"4113"
158,"4175"
159,"4150"
160,"4027"
161,"3780"
162,"3503"
163,"3324"
164,"3149"
165,"3212"
166,"3160"
167,"3190"
168,"3052"
169,"2898"
170,"2811"
171,"2664"
172,"2541"
173,"2499"
174,"2483"
175,"2472"
176,"2653"
177,"2762"
178,"3069"
179,"3548"
180,"4470"
181,"5685"
182,"7218"
183,"8350"
184,"9345"
185,"9361"
186,"8552"
187,"7098"
188,"5619"
189,"4540"
190,"3778"
191,"3351"
192,"3178"
193,"3105"
194,"3211"
195,"3283"
196,"3250"
197,"3584"
198,"3890"
199,"4117"
200,"4156"
201,"4208"
202,"4154"
203,"4022"
204,"3900"
205,"3650"
206,"3586"
207,"3586"
208,"3562"
209,"3574"
210,"3626"
211,"3569"
212,"3711"
213,"3748"
214,"3658"
215,"3612"
216,"3796"
217,"3934"
218,"4241"
219,"4657"
220,"5500"
221,"6468"
222,"7865"
223,"9577"
224,"11102"
225,"12018"
226,"12021"
227,"11503"
228,"10715"
229,"10014"
230,"9709"
231,"9624"
232,"9763"
233,"9424"
234,"8925"
235,"7912"
236,"6907"
237,"5947"
238,"5378"
239,"5093"
240,"4890"
241,"4943"
242,"5102"
243,"5445"
244,"5666"
245,"5767"
246,"5818"
247,"5979"
248,"6042"
249,"5769"
250,"5565"
251,"5337"
252,"5072"
253,"5045"
254,"4986"
255,"5111"
256,"5182"
257,"5065"
258,"5183"
259,"5368"
260,"5462"
261,"5607"
262,"5702"
263,"5851"
264,"6213"
265,"6400"
266,"6492"
267,"6647"
268,"7069"
269,"7038"
270,"6999"
271,"7190"
272,"7081"
273,"6932"
274,"6722"
275,"6582"
276,"6439"
277,"6350"
278,"6397"
279,"6321"
280,"6410"
281,"6499"
282,"6399"
283,"6440"
284,"6523"
285,"6557"
286,"6588"
287,"6849"
288,"6765"
289,"7243"
290,"7488"
291,"7823"
292,"8469"
293,"8784"
294,"9078"
295,"9275"
296,"9539"
297,"9725"
298,"9547"
299,"9449"
300,"9734"
301,"10065"
302,"10513"
303,"11114"
304,"11803"
305,"12385"
306,"13668"
307,"15098"
308,"17170"
309,"21857"
310,"31106"
311,"50904"
312,"89444"
313,"161448"
314,"280882"
315,"456093"
316,"685534"
317,"941316"
318,"1184262"
319,"1350072"
320,"1401499"
321,"1316449"
322,"1129373"
323,"878759"
324,"620799"
325,"401878"
326,"237849"
327,"130790"
328,"67633"
329,"34481"
330,"19087"
331,"12192"
