Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"PK48350"
Duration Time,300.332
Ambient Temperature,"111.8"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"39757781"
Raw Accumulated Counts,"74697569"
Valid Count Last Packet,"116582"
Raw Count Last Packet,"217805"
Live Time,157.909943
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0478
Number of Channels,2048
Vacuum,702
Channel#,Intensity
0,"4947"
1,"3997"
2,"2990"
3,"1930"
4,"745"
5,"207"
6,"56"
7,"28"
8,"19"
9,"5"
10,"9"
11,"6"
12,"11"
13,"4"
14,"2"
15,"4"
16,"0"
17,"3"
18,"7"
19,"2"
20,"7"
21,"8"
22,"5"
23,"2"
24,"1"
25,"1"
26,"4"
27,"5"
28,"8"
29,"14"
30,"70"
31,"374"
32,"1264"
33,"2601"
34,"3391"
35,"3914"
36,"3884"
37,"3910"
38,"3850"
39,"3740"
40,"3784"
41,"3763"
42,"3629"
43,"3676"
44,"3693"
45,"3690"
46,"3559"
47,"3566"
48,"3548"
49,"3304"
50,"3337"
51,"3449"
52,"3326"
53,"3256"
54,"3458"
55,"3327"
56,"3271"
57,"3279"
58,"3299"
59,"3155"
60,"3139"
61,"3276"
62,"3172"
63,"3092"
64,"3016"
65,"3087"
66,"2911"
67,"2869"
68,"2904"
69,"2911"
70,"3027"
71,"3135"
72,"3181"
73,"3215"
74,"3182"
75,"3199"
76,"3021"
77,"3003"
78,"2947"
79,"2963"
80,"2911"
81,"3006"
82,"2964"
83,"2961"
84,"3055"
85,"3020"
86,"3077"
87,"3169"
88,"3039"
89,"3065"
90,"3069"
91,"2932"
92,"2871"
93,"2897"
94,"2915"
95,"2904"
96,"2960"
97,"2947"
98,"3018"
99,"3000"
100,"3040"
101,"3108"
102,"3038"
103,"3035"
104,"3072"
105,"3224"
106,"3017"
107,"3177"
108,"3260"
109,"3215"
110,"3401"
111,"3358"
112,"3743"
113,"3891"
114,"3951"
115,"4125"
116,"4022"
117,"4070"
118,"4039"
119,"3877"
120,"3965"
121,"3926"
122,"3883"
123,"4122"
124,"4036"
125,"4309"
126,"4482"
127,"4840"
128,"5595"
129,"6526"
130,"8461"
131,"10292"
132,"12654"
133,"14593"
134,"15837"
135,"15427"
136,"14691"
137,"13567"
138,"12874"
139,"13556"
140,"13959"
141,"14432"
142,"14849"
143,"14880"
144,"14495"
145,"14339"
146,"14813"
147,"14799"
148,"14063"
149,"12686"
150,"10892"
151,"8892"
152,"7290"
153,"6363"
154,"5721"
155,"5249"
156,"5198"
157,"5245"
158,"5352"
159,"5278"
160,"5026"
161,"4998"
162,"4834"
163,"4712"
164,"4543"
165,"4746"
166,"4837"
167,"4738"
168,"4669"
169,"4510"
170,"4505"
171,"4419"
172,"4382"
173,"4427"
174,"4392"
175,"4310"
176,"4515"
177,"4680"
178,"4753"
179,"5100"
180,"5547"
181,"6144"
182,"6821"
183,"7117"
184,"7446"
185,"7234"
186,"6837"
187,"6398"
188,"5764"
189,"5384"
190,"5062"
191,"4939"
192,"5005"
193,"5015"
194,"5024"
195,"5191"
196,"5390"
197,"5448"
198,"5356"
199,"5569"
200,"5805"
201,"5831"
202,"5831"
203,"5904"
204,"5737"
205,"5707"
206,"5783"
207,"5772"
208,"5800"
209,"6005"
210,"5999"
211,"6074"
212,"6082"
213,"6254"
214,"6156"
215,"6334"
216,"6434"
217,"6755"
218,"6879"
219,"7130"
220,"7965"
221,"8466"
222,"9470"
223,"10569"
224,"11439"
225,"12388"
226,"13041"
227,"14124"
228,"15300"
229,"17324"
230,"18911"
231,"20274"
232,"21125"
233,"20332"
234,"18440"
235,"15885"
236,"13631"
237,"11535"
238,"10101"
239,"9439"
240,"9173"
241,"8930"
242,"8761"
243,"9139"
244,"9277"
245,"9508"
246,"9662"
247,"9627"
248,"9509"
249,"9500"
250,"9103"
251,"9109"
252,"9162"
253,"8958"
254,"9020"
255,"9058"
256,"9255"
257,"9279"
258,"9366"
259,"9699"
260,"10082"
261,"10586"
262,"11019"
263,"11719"
264,"12550"
265,"13408"
266,"14538"
267,"15492"
268,"16804"
269,"17688"
270,"17732"
271,"17597"
272,"16271"
273,"15641"
274,"14573"
275,"13435"
276,"12947"
277,"12471"
278,"12290"
279,"12091"
280,"12222"
281,"12195"
282,"12285"
283,"12383"
284,"12487"
285,"12843"
286,"13429"
287,"14127"
288,"15452"
289,"17073"
290,"18928"
291,"22009"
292,"24546"
293,"26566"
294,"28281"
295,"28443"
296,"27514"
297,"26131"
298,"24714"
299,"23442"
300,"22780"
301,"22823"
302,"23430"
303,"24240"
304,"26120"
305,"28456"
306,"31882"
307,"36439"
308,"46677"
309,"65522"
310,"106224"
311,"188262"
312,"337342"
313,"594732"
314,"985798"
315,"1516935"
316,"2145582"
317,"2778195"
318,"3287465"
319,"3551430"
320,"3497914"
321,"3144021"
322,"2575848"
323,"1930954"
324,"1323903"
325,"836544"
326,"491441"
327,"270952"
328,"145663"
329,"78886"
330,"46721"
331,"31290"
332,"24404"
333,"20907"
334,"19480"
335,"18676"
336,"18721"
337,"19234"
338,"19780"
339,"21058"
340,"23374"
341,"26548"
342,"32865"
343,"42490"
344,"59841"
345,"89534"
346,"134302"
347,"198343"
348,"278163"
349,"365552"
350,"447518"
351,"507632"
352,"532826"
353,"513157"
354,"454775"
355,"370473"
356,"279940"
357,"194949"
358,"126521"
359,"78038"
360,"46054"
361,"27692"
362,"17578"
363,"12652"
364,"10442"
365,"9366"
366,"8994"
367,"8855"
368,"9088"
369,"8967"
370,"9388"
371,"9709"
372,"9712"
373,"9644"
374,"9001"
375,"8107"
376,"7395"
377,"6391"
378,"5612"
379,"4987"
380,"4476"
381,"4225"
382,"3989"
383,"3887"
384,"3823"
385,"3856"
386,"3662"
387,"3733"
388,"3763"
389,"3631"
390,"3608"
391,"3784"
392,"3882"
393,"3980"
394,"4090"
395,"4517"
396,"5045"
397,"5794"
398,"6555"
399,"7404"
400,"7682"
401,"7853"
402,"8058"
403,"7499"
404,"6937"
405,"6263"
406,"5522"
407,"5015"
408,"4647"
409,"4256"
410,"4008"
411,"4100"
412,"3903"
413,"3899"
414,"3788"
415,"3602"
416,"3437"
417,"3281"
418,"3193"
419,"3076"
420,"3023"
421,"2946"
422,"3011"
423,"2950"
424,"3029"
425,"3108"
426,"3327"
427,"3371"
428,"3555"
429,"3717"
430,"3686"
431,"3865"
432,"3740"
433,"3697"
434,"3470"
435,"3370"
436,"3299"
437,"3093"
438,"3037"
439,"2974"
440,"2992"
441,"3181"
442,"3215"
443,"3232"
444,"3332"
445,"3261"
446,"3361"
447,"3230"
448,"3078"
449,"3117"
450,"3057"
451,"3047"
452,"3055"
453,"2977"
454,"2989"
455,"2962"
456,"2948"
457,"3064"
458,"2869"
459,"3023"
460,"3048"
461,"2990"
462,"2916"
463,"3007"
464,"3017"
465,"2944"
466,"2939"
467,"2983"
468,"2893"
469,"2785"
470,"2868"
471,"2799"
472,"2706"
473,"2727"
474,"2581"
475,"2717"
476,"2742"
477,"2674"
478,"2658"
479,"2638"
480,"2673"
481,"2606"
482,"2631"
483,"2622"
484,"2389"
485,"2571"
486,"2597"
487,"2570"
488,"2513"
489,"2496"
490,"2607"
491,"2506"
492,"2498"
493,"2582"
494,"2521"
495,"2574"
496,"2567"
497,"2557"
498,"2464"
499,"2505"
500,"2493"
501,"2600"
502,"2501"
503,"2664"
504,"2555"
505,"2558"
506,"2628"
507,"2568"
508,"2502"
509,"2514"
510,"2529"
511,"2470"
512,"2451"
513,"2511"
514,"2514"
515,"2470"
516,"2554"
517,"2500"
518,"2470"
519,"2613"
520,"2606"
521,"2648"
522,"2612"
523,"2629"
524,"2615"
525,"2650"
526,"2742"
527,"2638"
528,"2598"
529,"2557"
530,"2627"
531,"2576"
532,"2504"
533,"2473"
534,"2530"
535,"2501"
536,"2442"
537,"2526"
538,"2481"
539,"2475"
540,"2471"
541,"2510"
542,"2471"
543,"2634"
544,"2627"
545,"2615"
546,"2635"
547,"2666"
548,"2696"
549,"2701"
550,"2744"
551,"2850"
552,"2778"
553,"2720"
554,"2737"
555,"2796"
556,"2657"
557,"2631"
558,"2605"
559,"2502"
560,"2462"
561,"2367"
562,"2516"
563,"2382"
564,"2405"
565,"2435"
566,"2363"
567,"2486"
568,"2388"
569,"2353"
570,"2296"
571,"2349"
572,"2413"
573,"2338"
574,"2450"
575,"2406"
576,"2488"
577,"2491"
578,"2400"
579,"2263"
580,"2457"
581,"2402"
582,"2488"
583,"2470"
584,"2516"
585,"2541"
586,"2606"
587,"2667"
588,"2571"
589,"2643"
590,"2646"
591,"2670"
592,"2596"
593,"2637"
594,"2541"
595,"2478"
596,"2424"
597,"2456"
598,"2345"
599,"2442"
600,"2326"
601,"2349"
602,"2324"
603,"2416"
604,"2270"
605,"2412"
606,"2363"
607,"2391"
608,"2467"
609,"2567"
610,"2650"
611,"2545"
612,"2772"
613,"2697"
614,"2888"
615,"2783"
616,"2840"
617,"2872"
618,"2785"
619,"2828"
620,"2783"
621,"2762"
622,"2819"
623,"2850"
624,"2858"
625,"3064"
626,"3115"
627,"3562"
628,"4162"
629,"5120"
630,"6519"
631,"9035"
632,"12160"
633,"16632"
634,"22256"
635,"28684"
636,"35760"
637,"42445"
638,"47749"
639,"50398"
640,"51594"
641,"49672"
642,"45250"
643,"39187"
644,"32157"
645,"25436"
646,"19109"
647,"14070"
648,"9792"
649,"7126"
650,"5233"
651,"3951"
652,"3280"
653,"2781"
654,"2659"
655,"2560"
656,"2463"
657,"2422"
658,"2449"
659,"2543"
660,"2712"
661,"2985"
662,"3313"
663,"3911"
664,"4532"
665,"5794"
666,"7213"
667,"8879"
668,"10569"
669,"12432"
670,"14240"
671,"15595"
672,"16580"
673,"16533"
674,"15463"
675,"14026"
676,"11984"
677,"10363"
