Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"PM-470"
Duration Time,300.507
Ambient Temperature,"111.6"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"3279060"
Raw Accumulated Counts,"3384408"
Valid Count Last Packet,"10172"
Raw Count Last Packet,"10511"
Live Time,292.790863
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0297
Number of Channels,2048
Vacuum,681
Channel#,Intensity
0,"10111"
1,"8206"
2,"4952"
3,"2358"
4,"939"
5,"217"
6,"41"
7,"9"
8,"3"
9,"1"
10,"1"
11,"1"
12,"2"
13,"0"
14,"1"
15,"0"
16,"1"
17,"1"
18,"0"
19,"0"
20,"0"
21,"0"
22,"0"
23,"0"
24,"0"
25,"0"
26,"0"
27,"0"
28,"0"
29,"0"
30,"0"
31,"4"
32,"63"
33,"239"
34,"398"
35,"540"
36,"557"
37,"633"
38,"615"
39,"635"
40,"598"
41,"637"
42,"627"
43,"637"
44,"704"
45,"769"
46,"778"
47,"848"
48,"803"
49,"832"
50,"743"
51,"697"
52,"715"
53,"740"
54,"743"
55,"742"
56,"744"
57,"769"
58,"790"
59,"797"
60,"829"
61,"859"
62,"810"
63,"713"
64,"700"
65,"681"
66,"679"
67,"637"
68,"603"
69,"663"
70,"727"
71,"720"
72,"724"
73,"772"
74,"863"
75,"751"
76,"748"
77,"733"
78,"676"
79,"724"
80,"675"
81,"707"
82,"743"
83,"805"
84,"899"
85,"1033"
86,"1070"
87,"1119"
88,"1083"
89,"965"
90,"940"
91,"866"
92,"747"
93,"870"
94,"852"
95,"913"
96,"1090"
97,"1224"
98,"1255"
99,"1385"
100,"1483"
101,"1424"
102,"1332"
103,"1285"
104,"1293"
105,"1222"
106,"1289"
107,"1312"
108,"1526"
109,"2031"
110,"2933"
111,"4751"
112,"7498"
113,"11136"
114,"14343"
115,"16218"
116,"15595"
117,"13071"
118,"9382"
119,"6396"
120,"4367"
121,"3338"
122,"3029"
123,"2947"
124,"2924"
125,"2727"
126,"2818"
127,"2977"
128,"3679"
129,"5112"
130,"7209"
131,"10490"
132,"13910"
133,"17957"
134,"20370"
135,"20662"
136,"19196"
137,"16403"
138,"13960"
139,"12659"
140,"12988"
141,"14014"
142,"14246"
143,"14887"
144,"15305"
145,"16479"
146,"18331"
147,"19978"
148,"19317"
149,"17564"
150,"14138"
151,"10116"
152,"6891"
153,"4587"
154,"3326"
155,"2903"
156,"2896"
157,"2992"
158,"3332"
159,"3301"
160,"3290"
161,"3131"
162,"2804"
163,"2708"
164,"2697"
165,"2720"
166,"2688"
167,"2576"
168,"2431"
169,"2202"
170,"2031"
171,"1767"
172,"1693"
173,"1628"
174,"1597"
175,"1756"
176,"1930"
177,"2096"
178,"2704"
179,"3648"
180,"5416"
181,"7960"
182,"10849"
183,"13372"
184,"15110"
185,"15273"
186,"13685"
187,"11067"
188,"7913"
189,"5355"
190,"3917"
191,"2857"
192,"2361"
193,"2218"
194,"2297"
195,"2467"
196,"2674"
197,"3217"
198,"3504"
199,"3903"
200,"4199"
201,"4251"
202,"4101"
203,"3759"
204,"3338"
205,"2987"
206,"2569"
207,"2447"
208,"2371"
209,"2501"
210,"2362"
211,"2370"
212,"2432"
213,"2537"
214,"2523"
215,"2415"
216,"2501"
217,"2559"
218,"2602"
219,"2720"
220,"2727"
221,"3038"
222,"3181"
223,"3416"
224,"3631"
225,"3734"
226,"3607"
227,"3594"
228,"3295"
229,"3201"
230,"3058"
231,"3001"
232,"2796"
233,"2819"
234,"2781"
235,"2758"
236,"2850"
237,"2826"
238,"2859"
239,"2950"
240,"3076"
241,"3167"
242,"3446"
243,"3920"
244,"4299"
245,"4824"
246,"5375"
247,"5650"
248,"5606"
249,"5425"
250,"4954"
251,"4331"
252,"3953"
253,"3416"
254,"3218"
255,"3110"
256,"3248"
257,"3208"
258,"3250"
259,"3148"
260,"3373"
261,"3293"
262,"3332"
263,"3475"
264,"3445"
265,"3495"
266,"3534"
267,"3683"
268,"3850"
269,"4027"
270,"3977"
271,"4123"
272,"4205"
273,"4130"
274,"4040"
275,"4012"
276,"3920"
277,"3890"
278,"3958"
279,"3863"
280,"3862"
281,"4084"
282,"3943"
283,"3977"
284,"4069"
285,"4066"
286,"4126"
287,"4310"
288,"4165"
289,"4283"
290,"4570"
291,"4665"
292,"4860"
293,"5027"
294,"5132"
295,"5162"
296,"5090"
297,"4962"
298,"4823"
299,"4752"
300,"4552"
301,"4613"
302,"4615"
303,"4543"
304,"4621"
305,"4698"
306,"4757"
307,"4741"
308,"4919"
309,"5157"
310,"5356"
311,"5644"
312,"6054"
313,"7081"
314,"8277"
315,"10223"
316,"12624"
317,"15328"
318,"18281"
319,"20135"
320,"20490"
321,"19661"
322,"17365"
323,"14733"
324,"11816"
325,"9257"
326,"7083"
327,"5942"
328,"5393"
329,"4845"
330,"4697"
331,"4640"
332,"4656"
333,"4662"
334,"4669"
335,"4648"
336,"4707"
337,"4798"
338,"4844"
339,"4986"
340,"4956"
341,"5139"
342,"5399"
343,"5542"
344,"5753"
345,"5877"
346,"6161"
347,"6376"
348,"6469"
349,"6743"
350,"6851"
351,"7054"
352,"7240"
353,"7230"
354,"6958"
355,"7076"
356,"6949"
357,"6784"
358,"6778"
359,"7237"
360,"7607"
361,"8276"
362,"8722"
363,"9221"
364,"9906"
365,"10343"
366,"10588"
367,"10845"
368,"11297"
369,"11615"
370,"12271"
371,"12803"
372,"13508"
373,"13125"
374,"12876"
375,"11723"
376,"10545"
377,"9004"
378,"7438"
379,"6191"
380,"5434"
381,"4806"
382,"4554"
383,"4299"
384,"4161"
385,"4040"
386,"4012"
387,"4066"
388,"3907"
389,"4078"
390,"3961"
391,"4153"
392,"4070"
393,"4094"
394,"4142"
395,"4174"
396,"4403"
397,"4504"
398,"4838"
399,"4966"
400,"5097"
401,"5162"
402,"5035"
403,"5023"
404,"5295"
405,"5116"
406,"4830"
407,"4760"
408,"4750"
409,"4729"
410,"4783"
411,"4862"
412,"4853"
413,"4811"
414,"4767"
415,"4441"
416,"4508"
417,"4131"
418,"3949"
419,"3823"
420,"3750"
421,"3768"
422,"3693"
423,"3579"
424,"3693"
425,"3605"
426,"3629"
427,"3661"
428,"3776"
429,"3721"
430,"3772"
431,"3874"
432,"3833"
433,"3813"
434,"3780"
435,"3760"
436,"3781"
437,"3705"
438,"3559"
439,"3632"
440,"3518"
441,"3634"
442,"3577"
443,"3610"
444,"3642"
445,"3586"
446,"3490"
447,"3544"
448,"3399"
449,"3557"
450,"3575"
451,"3427"
452,"3537"
453,"3483"
454,"3474"
455,"3463"
456,"3567"
457,"3541"
458,"3410"
459,"3519"
460,"3446"
461,"3520"
462,"3435"
463,"3390"
464,"3513"
465,"3492"
466,"3489"
467,"3436"
468,"3461"
469,"3362"
470,"3368"
471,"3315"
472,"3348"
473,"3391"
474,"3434"
475,"3424"
476,"3464"
477,"3363"
478,"3331"
479,"3371"
480,"3364"
481,"3386"
482,"3397"
483,"3324"
484,"3323"
485,"3362"
486,"3232"
487,"3300"
488,"3261"
489,"3228"
490,"3232"
491,"3242"
492,"3287"
493,"3378"
494,"3228"
495,"3207"
496,"3206"
497,"3196"
498,"3251"
499,"3204"
500,"3366"
501,"3186"
502,"3157"
503,"3266"
504,"3190"
505,"3136"
506,"3145"
507,"3118"
508,"3149"
509,"3079"
510,"3147"
511,"3101"
512,"3101"
513,"3173"
514,"3164"
515,"3025"
516,"3071"
517,"3136"
518,"3043"
519,"3092"
520,"3071"
521,"3014"
522,"3071"
523,"3085"
524,"3049"
525,"2990"
526,"3122"
527,"3096"
528,"3119"
529,"2970"
530,"3050"
531,"2986"
532,"3011"
533,"3028"
534,"2995"
535,"2942"
536,"2935"
537,"2967"
538,"2841"
539,"2884"
540,"2832"
541,"2828"
542,"2790"
543,"2849"
544,"2911"
545,"2815"
546,"2898"
547,"2757"
548,"2863"
549,"2759"
550,"2722"
551,"2720"
552,"2881"
553,"2839"
554,"2759"
555,"2797"
556,"2686"
557,"2766"
558,"2702"
559,"2765"
560,"2679"
561,"2807"
562,"2780"
563,"2689"
564,"2734"
565,"2639"
566,"2722"
567,"2751"
568,"2604"
569,"2629"
570,"2578"
571,"2672"
572,"2695"
573,"2664"
574,"2573"
575,"2528"
576,"2496"
577,"2607"
578,"2583"
579,"2577"
580,"2482"
581,"2568"
582,"2530"
583,"2499"
584,"2627"
585,"2540"
586,"2498"
587,"2508"
588,"2394"
589,"2424"
590,"2363"
591,"2550"
592,"2460"
593,"2508"
594,"2459"
595,"2475"
596,"2447"
597,"2380"
598,"2384"
599,"2454"
600,"2390"
601,"2341"
602,"2335"
603,"2324"
604,"2353"
605,"2310"
606,"2352"
607,"2281"
608,"2339"
609,"2252"
610,"2275"
611,"2326"
612,"2230"
613,"2319"
614,"2298"
615,"2206"
616,"2238"
617,"2246"
618,"2337"
619,"2277"
620,"2271"
621,"2249"
622,"2132"
623,"2147"
624,"2180"
625,"2153"
626,"2090"
627,"2175"
628,"2103"
629,"2263"
630,"2169"
631,"2123"
632,"2147"
633,"2062"
634,"2124"
635,"2104"
636,"2110"
637,"2075"
638,"2147"
639,"2063"
640,"2068"
641,"2001"
642,"2012"
643,"1965"
644,"2006"
645,"1979"
646,"1916"
647,"2036"
648,"1962"
649,"1994"
650,"1970"
651,"1962"
652,"2040"
653,"2036"
654,"1966"
655,"1842"
656,"1977"
657,"1864"
658,"1907"
659,"1868"
660,"1942"
661,"1868"
662,"1944"
663,"1806"
664,"1907"
665,"1829"
666,"1850"
667,"1795"
668,"1785"
669,"1794"
670,"1830"
671,"1654"
672,"1790"
673,"1757"
674,"1795"
675,"1785"
676,"1792"
