Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"MA0916018"
Duration Time,300.459
Ambient Temperature,"110.4"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"11856228"
Raw Accumulated Counts,"13169074"
Valid Count Last Packet,"36978"
Raw Count Last Packet,"40924"
Live Time,270.398865
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0421
Number of Channels,2048
Vacuum,688
Channel#,Intensity
0,"9330"
1,"7288"
2,"4582"
3,"2803"
4,"1177"
5,"302"
6,"42"
7,"15"
8,"11"
9,"6"
10,"4"
11,"2"
12,"4"
13,"1"
14,"2"
15,"0"
16,"3"
17,"2"
18,"1"
19,"2"
20,"0"
21,"1"
22,"0"
23,"1"
24,"0"
25,"0"
26,"1"
27,"0"
28,"0"
29,"0"
30,"2"
31,"18"
32,"228"
33,"839"
34,"1412"
35,"1795"
36,"1901"
37,"1910"
38,"1938"
39,"1947"
40,"1939"
41,"1904"
42,"1981"
43,"2006"
44,"2003"
45,"2086"
46,"2164"
47,"2187"
48,"2173"
49,"2120"
50,"2026"
51,"1984"
52,"1972"
53,"2001"
54,"2005"
55,"2106"
56,"2003"
57,"1937"
58,"1971"
59,"2036"
60,"1999"
61,"2018"
62,"1988"
63,"1861"
64,"1830"
65,"1824"
66,"1739"
67,"1828"
68,"1777"
69,"1842"
70,"1811"
71,"1925"
72,"1965"
73,"1897"
74,"2046"
75,"2017"
76,"2010"
77,"1908"
78,"1934"
79,"1842"
80,"1829"
81,"1931"
82,"1884"
83,"2002"
84,"2251"
85,"2341"
86,"2569"
87,"2519"
88,"2437"
89,"2445"
90,"2293"
91,"2230"
92,"2380"
93,"2735"
94,"3252"
95,"3692"
96,"4382"
97,"4710"
98,"4506"
99,"4045"
100,"3526"
101,"2807"
102,"2557"
103,"2296"
104,"2242"
105,"2253"
106,"2254"
107,"2346"
108,"2331"
109,"2491"
110,"2603"
111,"2834"
112,"3197"
113,"3607"
114,"3875"
115,"4124"
116,"3902"
117,"3753"
118,"3551"
119,"3252"
120,"3208"
121,"3158"
122,"3152"
123,"3238"
124,"3344"
125,"3545"
126,"3661"
127,"4154"
128,"5248"
129,"6822"
130,"9345"
131,"12896"
132,"17092"
133,"21344"
134,"24035"
135,"25377"
136,"24805"
137,"23135"
138,"21653"
139,"20672"
140,"20737"
141,"20832"
142,"20194"
143,"19852"
144,"19610"
145,"20046"
146,"20386"
147,"21209"
148,"20865"
149,"18434"
150,"15464"
151,"11740"
152,"8971"
153,"7003"
154,"6016"
155,"5838"
156,"5992"
157,"6176"
158,"6526"
159,"6744"
160,"6762"
161,"6788"
162,"6609"
163,"6761"
164,"6983"
165,"7407"
166,"7282"
167,"7102"
168,"6764"
169,"6278"
170,"6030"
171,"5727"
172,"5750"
173,"6078"
174,"6585"
175,"7700"
176,"9860"
177,"14895"
178,"25932"
179,"46380"
180,"81175"
181,"129463"
182,"185460"
183,"233495"
184,"258406"
185,"250857"
186,"213153"
187,"159634"
188,"105043"
189,"62191"
190,"33988"
191,"18618"
192,"11501"
193,"9589"
194,"10545"
195,"13367"
196,"18824"
197,"26103"
198,"34369"
199,"42107"
200,"46185"
201,"45749"
202,"40089"
203,"32018"
204,"23618"
205,"16517"
206,"11506"
207,"8647"
208,"7520"
209,"7001"
210,"7101"
211,"7397"
212,"7867"
213,"8300"
214,"9476"
215,"11087"
216,"14698"
217,"22600"
218,"40013"
219,"73998"
220,"134644"
221,"225810"
222,"344750"
223,"467853"
224,"569494"
225,"614199"
226,"587773"
227,"497971"
228,"376253"
229,"251981"
230,"152204"
231,"82480"
232,"41652"
233,"21218"
234,"11803"
235,"8415"
236,"7722"
237,"7903"
238,"9529"
239,"12884"
240,"19099"
241,"28276"
242,"42769"
243,"61050"
244,"79838"
245,"95250"
246,"102806"
247,"99681"
248,"87642"
249,"69095"
250,"49423"
251,"32326"
252,"19869"
253,"11683"
254,"7462"
255,"5242"
256,"4439"
257,"4014"
258,"3887"
259,"3962"
260,"3920"
261,"3994"
262,"3961"
263,"4006"
264,"4053"
265,"3970"
266,"4151"
267,"4158"
268,"4212"
269,"4176"
270,"4228"
271,"4229"
272,"4387"
273,"4251"
274,"4365"
275,"4303"
276,"4321"
277,"4308"
278,"4328"
279,"4362"
280,"4428"
281,"4431"
282,"4393"
283,"4343"
284,"4469"
285,"4559"
286,"4621"
287,"4599"
288,"4462"
289,"4691"
290,"4700"
291,"4727"
292,"4830"
293,"4789"
294,"4832"
295,"4987"
296,"4881"
297,"4738"
298,"4708"
299,"4890"
300,"4777"
301,"4925"
302,"4834"
303,"4878"
304,"4997"
305,"4979"
306,"5070"
307,"5210"
308,"5245"
309,"5352"
310,"5624"
311,"5793"
312,"6011"
313,"6193"
314,"6547"
315,"7066"
316,"7605"
317,"8165"
318,"8484"
319,"8626"
320,"8601"
321,"8148"
322,"7670"
323,"6994"
324,"6567"
325,"5951"
326,"5481"
327,"5402"
328,"5306"
329,"5213"
330,"5192"
331,"5181"
332,"5123"
333,"5286"
334,"5295"
335,"5460"
336,"5388"
337,"5406"
338,"5629"
339,"5429"
340,"5557"
341,"5584"
342,"5651"
343,"5685"
344,"5773"
345,"5901"
346,"6004"
347,"5971"
348,"6053"
349,"6231"
350,"6130"
351,"6110"
352,"6082"
353,"6135"
354,"6485"
355,"6477"
356,"6781"
357,"7026"
358,"7484"
359,"8164"
360,"8771"
361,"9559"
362,"10154"
363,"10837"
364,"11246"
365,"11612"
366,"11918"
367,"12056"
368,"12887"
369,"13059"
370,"13517"
371,"14178"
372,"14304"
373,"13768"
374,"13157"
375,"12112"
376,"10562"
377,"8980"
378,"7307"
379,"6283"
380,"5724"
381,"5381"
382,"4936"
383,"4851"
384,"4935"
385,"4791"
386,"4858"
387,"4815"
388,"4870"
389,"4855"
390,"5036"
391,"4897"
392,"5060"
393,"5198"
394,"5162"
395,"5405"
396,"5359"
397,"5781"
398,"5801"
399,"6046"
400,"6338"
401,"6394"
402,"6534"
403,"6347"
404,"6526"
405,"6539"
406,"6327"
407,"6639"
408,"6684"
409,"6689"
410,"6730"
411,"6689"
412,"6742"
413,"6559"
414,"6128"
415,"5938"
416,"5762"
417,"5278"
418,"5161"
419,"4950"
420,"4852"
421,"4739"
422,"4941"
423,"5022"
424,"5273"
425,"5658"
426,"6081"
427,"6677"
428,"7104"
429,"7836"
430,"8051"
431,"8314"
432,"8132"
433,"7792"
434,"7101"
435,"6670"
436,"6014"
437,"5505"
438,"5122"
439,"4934"
440,"4717"
441,"4725"
442,"4753"
443,"4863"
444,"4781"
445,"4853"
446,"5068"
447,"4969"
448,"5355"
449,"5266"
450,"5428"
451,"5252"
452,"5354"
453,"5254"
454,"5176"
455,"4971"
456,"4959"
457,"4663"
458,"4604"
459,"4543"
460,"4562"
461,"4591"
462,"4618"
463,"4533"
464,"4516"
465,"4477"
466,"4522"
467,"4571"
468,"4746"
469,"4794"
470,"4890"
471,"4826"
472,"4845"
473,"4941"
474,"5046"
475,"5098"
476,"5090"
477,"5082"
478,"4968"
479,"4994"
480,"4990"
481,"4851"
482,"4765"
483,"4588"
484,"4512"
485,"4590"
486,"4398"
487,"4420"
488,"4379"
489,"4471"
490,"4447"
491,"4497"
492,"4355"
493,"4393"
494,"4448"
495,"4294"
496,"4560"
497,"4389"
498,"4501"
499,"4258"
500,"4361"
501,"4363"
502,"4496"
503,"4236"
504,"4350"
505,"4405"
506,"4404"
507,"4232"
508,"4322"
509,"4219"
510,"4362"
511,"4360"
512,"4334"
513,"4364"
514,"4274"
515,"4337"
516,"4411"
517,"4159"
518,"4288"
519,"4402"
520,"4299"
521,"4252"
522,"4421"
523,"4324"
524,"4313"
525,"4401"
526,"4495"
527,"4331"
528,"4423"
529,"4395"
530,"4451"
531,"4228"
532,"4398"
533,"4273"
534,"4228"
535,"4273"
536,"4264"
537,"4199"
538,"4321"
539,"4220"
540,"4188"
541,"4193"
542,"4084"
543,"4130"
544,"4115"
545,"4155"
546,"4202"
547,"4239"
548,"4150"
549,"4254"
550,"4114"
551,"4248"
552,"4077"
553,"4118"
554,"4176"
555,"4088"
556,"4060"
557,"4020"
558,"4066"
559,"4125"
560,"4136"
561,"3958"
562,"4103"
563,"4040"
564,"4067"
565,"4084"
566,"3958"
567,"4002"
568,"3989"
569,"4030"
570,"4024"
571,"3930"
572,"3911"
573,"4034"
574,"3894"
575,"3981"
576,"3884"
577,"3954"
578,"3860"
579,"3907"
580,"3959"
581,"3883"
582,"3858"
583,"3904"
584,"3824"
585,"3820"
586,"3908"
587,"3699"
588,"3856"
589,"3777"
590,"3903"
591,"3850"
592,"3779"
593,"3882"
594,"3787"
595,"3845"
596,"3840"
597,"3853"
598,"3726"
599,"3878"
600,"3776"
601,"3855"
602,"3767"
603,"3659"
604,"3749"
605,"3660"
606,"3666"
607,"3706"
608,"3643"
609,"3678"
610,"3680"
611,"3666"
612,"3692"
613,"3661"
614,"3568"
615,"3692"
616,"3621"
617,"3621"
618,"3600"
619,"3565"
620,"3538"
621,"3535"
622,"3653"
623,"3537"
624,"3548"
625,"3508"
626,"3518"
627,"3631"
628,"3633"
629,"3546"
630,"3604"
631,"3555"
632,"3473"
633,"3462"
634,"3574"
635,"3471"
636,"3386"
637,"3425"
638,"3471"
639,"3428"
640,"3336"
641,"3458"
642,"3385"
643,"3382"
644,"3336"
645,"3359"
646,"3335"
647,"3366"
648,"3326"
649,"3258"
650,"3311"
651,"3204"
652,"3324"
653,"3261"
654,"3240"
655,"3339"
656,"3178"
657,"3233"
658,"3143"
659,"3204"
660,"3249"
661,"3134"
662,"3184"
663,"3136"
664,"3180"
665,"3101"
666,"3160"
667,"3112"
668,"3170"
669,"3100"
670,"3103"
671,"3050"
672,"3045"
673,"3074"
674,"3107"
675,"3097"
676,"3024"
677,"2944"
678,"2990"
679,"3066"
680,"2983"
681,"2981"
682,"2995"
683,"2922"
684,"2914"
685,"2904"
686,"3009"
687,"3003"
688,"2983"
689,"2878"
690,"2874"
691,"2947"
692,"2960"
693,"2877"
694,"2888"
695,"3000"
696,"2868"
697,"2934"
698,"2848"
699,"2960"
700,"2902"
701,"3006"
702,"3176"
703,"3204"
704,"3145"
705,"3169"
706,"3287"
707,"3146"
708,"3210"
709,"2990"
710,"3001"
711,"2997"
712,"2945"
713,"2888"
714,"2871"
715,"2759"
716,"2684"
717,"2730"
718,"2704"
719,"2661"
720,"2714"
721,"2698"
722,"2670"
723,"2647"
724,"2651"
725,"2613"
726,"2540"
727,"2598"
728,"2604"
729,"2632"
730,"2648"
731,"2639"
732,"2572"
733,"2635"
734,"2585"
735,"2585"
736,"2612"
737,"2520"
738,"2472"
739,"2657"
740,"2531"
741,"2447"
742,"2552"
743,"2494"
744,"2533"
745,"2535"
746,"2493"
747,"2520"
748,"2431"
749,"2582"
750,"2360"
751,"2515"
752,"2353"
753,"2524"
754,"2538"
755,"2394"
756,"2447"
757,"2442"
758,"2423"
759,"2415"
760,"2435"
