Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"PM132"
Duration Time,300.565
Ambient Temperature,"109.8"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"15371007"
Raw Accumulated Counts,"17731156"
Valid Count Last Packet,"47582"
Raw Count Last Packet,"54436"
Live Time,260.104919
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0093
Number of Channels,2048
Vacuum,690
Channel#,Intensity
0,"8919"
1,"6987"
2,"4549"
3,"2810"
4,"1391"
5,"380"
6,"41"
7,"14"
8,"9"
9,"6"
10,"8"
11,"4"
12,"3"
13,"1"
14,"0"
15,"3"
16,"1"
17,"3"
18,"0"
19,"2"
20,"0"
21,"1"
22,"0"
23,"0"
24,"1"
25,"1"
26,"2"
27,"2"
28,"0"
29,"0"
30,"5"
31,"48"
32,"324"
33,"1116"
34,"1786"
35,"2152"
36,"2376"
37,"2408"
38,"2324"
39,"2364"
40,"2404"
41,"2307"
42,"2300"
43,"2453"
44,"2494"
45,"2504"
46,"2576"
47,"2540"
48,"2583"
49,"2383"
50,"2417"
51,"2417"
52,"2415"
53,"2484"
54,"2470"
55,"2472"
56,"2557"
57,"2411"
58,"2505"
59,"2515"
60,"2593"
61,"2515"
62,"2532"
63,"2287"
64,"2329"
65,"2344"
66,"2270"
67,"2301"
68,"2219"
69,"2272"
70,"2363"
71,"2381"
72,"2339"
73,"2456"
74,"2380"
75,"2384"
76,"2383"
77,"2285"
78,"2242"
79,"2326"
80,"2266"
81,"2278"
82,"2346"
83,"2287"
84,"2484"
85,"2562"
86,"2743"
87,"2642"
88,"2732"
89,"2637"
90,"2755"
91,"2932"
92,"3242"
93,"3872"
94,"4981"
95,"6166"
96,"7294"
97,"7778"
98,"7647"
99,"6676"
100,"5307"
101,"4504"
102,"3780"
103,"3324"
104,"3286"
105,"3309"
106,"3419"
107,"3696"
108,"4188"
109,"5498"
110,"7959"
111,"12676"
112,"19627"
113,"28408"
114,"36910"
115,"41003"
116,"39640"
117,"32978"
118,"24031"
119,"16145"
120,"10851"
121,"8213"
122,"7171"
123,"6837"
124,"6500"
125,"5853"
126,"5299"
127,"5116"
128,"5593"
129,"6883"
130,"8808"
131,"11832"
132,"15348"
133,"18654"
134,"21525"
135,"22189"
136,"20589"
137,"18393"
138,"16703"
139,"15924"
140,"16892"
141,"17742"
142,"18643"
143,"18594"
144,"18581"
145,"19032"
146,"19772"
147,"20203"
148,"19860"
149,"18323"
150,"15351"
151,"12188"
152,"9180"
153,"7373"
154,"6325"
155,"5754"
156,"5721"
157,"5958"
158,"6199"
159,"6377"
160,"6296"
161,"6377"
162,"6692"
163,"6866"
164,"7140"
165,"7728"
166,"7705"
167,"7704"
168,"7407"
169,"7139"
170,"6850"
171,"6666"
172,"6883"
173,"7337"
174,"8195"
175,"9626"
176,"13178"
177,"21398"
178,"39090"
179,"74267"
180,"134721"
181,"223227"
182,"330094"
183,"430491"
184,"492862"
185,"495722"
186,"436454"
187,"336884"
188,"229195"
189,"137942"
190,"74712"
191,"37719"
192,"19736"
193,"13139"
194,"13355"
195,"17941"
196,"26853"
197,"40061"
198,"56770"
199,"72465"
200,"82497"
201,"84343"
202,"75974"
203,"61177"
204,"44066"
205,"28852"
206,"17394"
207,"10037"
208,"6395"
209,"4473"
210,"3683"
211,"3518"
212,"3430"
213,"3414"
214,"3484"
215,"3485"
216,"3450"
217,"3591"
218,"3624"
219,"3653"
220,"3915"
221,"4082"
222,"4373"
223,"4723"
224,"4974"
225,"5117"
226,"5068"
227,"5172"
228,"5191"
229,"5149"
230,"5190"
231,"5557"
232,"5380"
233,"5603"
234,"5498"
235,"5110"
236,"4735"
237,"4524"
238,"4221"
239,"4138"
240,"4084"
241,"4047"
242,"4066"
243,"4146"
244,"4333"
245,"4258"
246,"4376"
247,"4307"
248,"4463"
249,"4506"
250,"4304"
251,"4454"
252,"4367"
253,"4329"
254,"4551"
255,"4493"
256,"4599"
257,"4577"
258,"4569"
259,"4750"
260,"4708"
261,"4790"
262,"4944"
263,"4979"
264,"5151"
265,"5214"
266,"5367"
267,"5360"
268,"5516"
269,"5368"
270,"5479"
271,"5546"
272,"5581"
273,"5611"
274,"5532"
275,"5611"
276,"5602"
277,"5530"
278,"5800"
279,"5675"
280,"5576"
281,"5772"
282,"5800"
283,"5903"
284,"5851"
285,"5896"
286,"5979"
287,"6146"
288,"6286"
289,"6217"
290,"6537"
291,"6696"
292,"6922"
293,"7170"
294,"7347"
295,"7361"
296,"7455"
297,"7462"
298,"7300"
299,"7499"
300,"7418"
301,"7589"
302,"7644"
303,"7752"
304,"7992"
305,"8345"
306,"8619"
307,"9137"
308,"9939"
309,"11505"
310,"14483"
311,"21073"
312,"33315"
313,"56294"
314,"95056"
315,"154196"
316,"231374"
317,"320767"
318,"406039"
319,"467761"
320,"491761"
321,"470231"
322,"407114"
323,"323773"
324,"233384"
325,"154720"
326,"95070"
327,"54993"
328,"30844"
329,"18040"
330,"11937"
331,"8937"
332,"8111"
333,"7469"
334,"7381"
335,"7225"
336,"7401"
337,"7493"
338,"7549"
339,"7883"
340,"8154"
341,"8604"
342,"9147"
343,"10234"
344,"11756"
345,"14881"
346,"19553"
347,"26172"
348,"36193"
349,"48087"
350,"61554"
351,"72688"
352,"80707"
353,"82332"
354,"78064"
355,"68743"
356,"55985"
357,"43256"
358,"31588"
359,"23118"
360,"17394"
361,"13900"
362,"12324"
363,"12151"
364,"11959"
365,"12305"
366,"12945"
367,"13055"
368,"14169"
369,"14765"
370,"15638"
371,"16880"
372,"17560"
373,"17479"
374,"17159"
375,"16152"
376,"14145"
377,"12149"
378,"10066"
379,"8755"
380,"7375"
381,"6569"
382,"6095"
383,"5808"
384,"5665"
385,"5637"
386,"5532"
387,"5474"
388,"5557"
389,"5491"
390,"5483"
391,"5417"
392,"5413"
393,"5522"
394,"5616"
395,"5705"
396,"5805"
397,"6067"
398,"6249"
399,"6197"
400,"6476"
401,"6770"
402,"6739"
403,"6764"
404,"6797"
405,"6664"
406,"6609"
407,"6402"
408,"6535"
409,"6439"
410,"6456"
411,"6605"
412,"6766"
413,"6874"
414,"6739"
415,"6499"
416,"6250"
417,"6032"
418,"5809"
419,"5548"
420,"5453"
421,"5296"
422,"5169"
423,"5137"
424,"5027"
425,"5078"
426,"5124"
427,"5329"
428,"5384"
429,"5386"
430,"5293"
431,"5353"
432,"5548"
433,"5415"
434,"5492"
435,"5404"
436,"5456"
437,"5415"
438,"5373"
439,"5273"
440,"5354"
441,"5433"
442,"5474"
443,"5384"
444,"5325"
445,"5448"
446,"5380"
447,"5568"
448,"5433"
449,"5472"
450,"5505"
451,"5482"
452,"5415"
453,"5551"
454,"5494"
455,"5517"
456,"5484"
457,"5409"
458,"5502"
459,"5435"
460,"5589"
461,"5632"
462,"5607"
463,"5425"
464,"5504"
465,"5478"
466,"5483"
467,"5590"
468,"5673"
469,"5641"
470,"5293"
471,"5428"
472,"5486"
473,"5463"
474,"5421"
475,"5617"
476,"5660"
477,"5608"
478,"5572"
479,"5432"
480,"5421"
481,"5414"
482,"5617"
483,"5573"
484,"5750"
485,"5623"
486,"5578"
487,"5486"
488,"5385"
489,"5448"
490,"5427"
491,"5476"
492,"5552"
493,"5529"
494,"5573"
495,"5599"
496,"5554"
497,"5561"
498,"5685"
499,"5814"
500,"5855"
501,"6045"
502,"6455"
503,"6385"
504,"6654"
505,"6672"
506,"6520"
507,"6490"
508,"6361"
509,"6181"
510,"5992"
511,"5763"
512,"5645"
513,"5634"
514,"5594"
515,"5370"
516,"5485"
517,"5557"
518,"5555"
519,"5705"
520,"5534"
521,"5774"
522,"5653"
523,"5704"
524,"5716"
525,"5713"
526,"5607"
527,"5458"
528,"5565"
529,"5493"
530,"5441"
531,"5503"
532,"5376"
533,"5529"
534,"5574"
535,"5326"
536,"5595"
537,"5533"
538,"5485"
539,"5546"
540,"5506"
541,"5476"
542,"5277"
543,"5334"
544,"5492"
545,"5334"
546,"5387"
547,"5371"
548,"5335"
549,"5285"
550,"5461"
551,"5382"
552,"5328"
553,"5239"
554,"5281"
555,"5355"
556,"5456"
557,"5378"
558,"5359"
559,"5281"
560,"5212"
561,"5262"
562,"5263"
563,"5268"
564,"5272"
565,"5302"
566,"5264"
567,"5196"
568,"5241"
569,"5224"
570,"5223"
571,"5253"
572,"5248"
573,"5439"
574,"5203"
575,"5229"
576,"5157"
577,"5270"
578,"5124"
579,"5221"
580,"5143"
581,"5113"
582,"5153"
583,"5172"
584,"5089"
585,"5300"
586,"5164"
587,"5193"
588,"5297"
589,"5125"
590,"5186"
591,"5189"
592,"5145"
593,"5021"
594,"5125"
595,"5130"
596,"5101"
597,"5011"
598,"5070"
599,"5031"
600,"5105"
601,"5018"
602,"5212"
603,"4965"
604,"5023"
605,"5040"
606,"5042"
607,"5018"
608,"5038"
609,"5219"
610,"4988"
611,"5065"
612,"4962"
613,"4976"
614,"5001"
615,"4953"
616,"5053"
617,"5007"
618,"4996"
619,"4915"
620,"4936"
621,"5093"
622,"4965"
623,"4853"
624,"5075"
625,"4922"
626,"4996"
627,"4929"
628,"5007"
629,"4874"
630,"4916"
631,"4974"
632,"4913"
633,"4976"
634,"5058"
635,"4991"
636,"5128"
637,"5215"
638,"5279"
639,"5346"
640,"5237"
641,"5290"
642,"5135"
643,"5199"
644,"5108"
645,"5006"
646,"5031"
647,"4927"
648,"4737"
649,"4725"
650,"4700"
651,"4744"
652,"4740"
653,"4771"
654,"4628"
655,"4715"
656,"4716"
657,"4725"
658,"4807"
659,"4697"
660,"4824"
661,"4753"
662,"4718"
663,"4794"
664,"4688"
665,"4772"
666,"4733"
667,"4844"
668,"4715"
669,"4939"
670,"4834"
671,"4842"
672,"4823"
673,"4951"
674,"4809"
675,"4902"
676,"4882"
677,"4726"
678,"4772"
679,"4699"
680,"4736"
681,"4667"
682,"4621"
683,"4701"
684,"4736"
685,"4717"
686,"4672"
687,"4489"
688,"4671"
689,"4628"
690,"4734"
691,"4741"
692,"4982"
693,"5010"
694,"5285"
695,"5643"
696,"6516"
697,"7608"
698,"9159"
699,"11515"
700,"14425"
701,"17595"
702,"21640"
703,"25896"
704,"30294"
705,"33653"
706,"36165"
707,"37765"
708,"37555"
709,"35694"
710,"32856"
711,"28731"
712,"24401"
713,"19829"
714,"16240"
715,"12579"
716,"10069"
717,"8126"
718,"6675"
719,"5631"
720,"4935"
721,"4848"
722,"4503"
723,"4433"
724,"4309"
725,"4246"
726,"4234"
727,"4234"
728,"4158"
729,"4074"
730,"4240"
731,"4138"
732,"4143"
733,"4251"
734,"4074"
735,"4064"
736,"4070"
737,"4044"
738,"4011"
739,"4004"
740,"4069"
741,"4026"
742,"4167"
743,"4066"
744,"4081"
745,"4087"
746,"4163"
747,"4042"
748,"4149"
749,"4029"
750,"4025"
751,"4058"
752,"3993"
753,"4021"
754,"4097"
755,"3807"
756,"4048"
757,"4001"
758,"3910"
759,"3970"
760,"3970"
761,"3956"
762,"4021"
763,"3896"
764,"3947"
765,"3918"
766,"3950"
767,"3840"
768,"3906"
769,"3884"
770,"3839"
771,"3860"
772,"4005"
773,"3903"
774,"3861"
775,"3857"
776,"3920"
777,"3878"
778,"4028"
779,"4064"
780,"4103"
781,"4314"
782,"4517"
783,"4721"
784,"5116"
785,"5425"
786,"6276"
787,"6850"
788,"7479"
789,"8106"
790,"8787"
791,"8934"
792,"9192"
793,"8976"
794,"8462"
795,"7919"
796,"7310"
797,"6684"
798,"6107"
799,"5634"
800,"5103"
801,"4891"
802,"4668"
803,"4545"
804,"4373"
805,"4410"
806,"4328"
807,"4238"
808,"4030"
809,"3939"
810,"3885"
811,"3635"
812,"3557"
813,"3551"
814,"3618"
815,"3424"
816,"3452"
817,"3354"
818,"3390"
819,"3393"
820,"3303"
821,"3299"
822,"3384"
823,"3464"
824,"3388"
825,"3418"
826,"3354"
827,"3334"
828,"3369"
829,"3370"
830,"3342"
831,"3452"
832,"3307"
833,"3394"
834,"3308"
835,"3295"
836,"3338"
837,"3262"
838,"3354"
839,"3232"
840,"3204"
841,"3289"
842,"3267"
843,"3289"
844,"3294"
845,"3266"
846,"3198"
847,"3233"
848,"3233"
849,"3288"
850,"3204"
851,"3230"
852,"3241"
853,"3240"
854,"3298"
855,"3130"
856,"3257"
857,"3275"
858,"3237"
859,"3165"
860,"3369"
861,"3297"
862,"3336"
863,"3195"
864,"3151"
865,"3226"
866,"3180"
