Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"WNW0101692"
Duration Time,300.289
Ambient Temperature,"96.7"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"33937855"
Raw Accumulated Counts,"52403625"
Valid Count Last Packet,"100514"
Raw Count Last Packet,"156403"
Live Time,192.803024
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0348
Number of Channels,2048
Vacuum,686
Channel#,Intensity
0,"6262"
1,"4845"
2,"3679"
3,"2621"
4,"1284"
5,"261"
6,"52"
7,"24"
8,"11"
9,"10"
10,"10"
11,"4"
12,"4"
13,"4"
14,"3"
15,"5"
16,"2"
17,"3"
18,"6"
19,"5"
20,"1"
21,"0"
22,"4"
23,"2"
24,"1"
25,"2"
26,"3"
27,"2"
28,"3"
29,"8"
30,"27"
31,"212"
32,"970"
33,"2426"
34,"3483"
35,"4165"
36,"4397"
37,"4482"
38,"4386"
39,"4301"
40,"4140"
41,"4166"
42,"4096"
43,"4136"
44,"4147"
45,"4075"
46,"4168"
47,"4200"
48,"4135"
49,"4063"
50,"4014"
51,"3959"
52,"3839"
53,"3894"
54,"3922"
55,"3838"
56,"3872"
57,"3835"
58,"3788"
59,"3769"
60,"3809"
61,"3760"
62,"3628"
63,"3656"
64,"3668"
65,"3626"
66,"3708"
67,"3689"
68,"3554"
69,"3566"
70,"3701"
71,"3720"
72,"3790"
73,"3871"
74,"3809"
75,"3813"
76,"3848"
77,"3989"
78,"3740"
79,"3706"
80,"3616"
81,"3514"
82,"3410"
83,"3507"
84,"3476"
85,"3532"
86,"3565"
87,"3528"
88,"3560"
89,"3489"
90,"3479"
91,"3623"
92,"3572"
93,"3644"
94,"3720"
95,"3628"
96,"3664"
97,"3819"
98,"3822"
99,"3902"
100,"3824"
101,"3850"
102,"3643"
103,"3859"
104,"3808"
105,"3836"
106,"3871"
107,"3884"
108,"3823"
109,"3939"
110,"4144"
111,"4407"
112,"4810"
113,"5010"
114,"5407"
115,"5724"
116,"5603"
117,"5326"
118,"4981"
119,"4852"
120,"4789"
121,"4673"
122,"4724"
123,"4669"
124,"4848"
125,"5045"
126,"5045"
127,"5575"
128,"6170"
129,"7309"
130,"8861"
131,"10888"
132,"13627"
133,"15672"
134,"17008"
135,"17054"
136,"15902"
137,"14659"
138,"13929"
139,"14061"
140,"14755"
141,"15801"
142,"16363"
143,"16286"
144,"16437"
145,"16705"
146,"17448"
147,"17467"
148,"17397"
149,"15883"
150,"13573"
151,"11077"
152,"9409"
153,"7766"
154,"7040"
155,"6770"
156,"6874"
157,"7003"
158,"7551"
159,"8691"
160,"10860"
161,"14291"
162,"19266"
163,"25235"
164,"30606"
165,"33551"
166,"33112"
167,"28897"
168,"23243"
169,"17170"
170,"12350"
171,"9145"
172,"7616"
