Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"PK48420"
Duration Time,300.192
Ambient Temperature,"112.5"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"40248344"
Raw Accumulated Counts,"77409521"
Valid Count Last Packet,"118146"
Raw Count Last Packet,"224555"
Live Time,154.116943
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0508
Number of Channels,2048
Vacuum,692
Channel#,Intensity
0,"4873"
1,"3836"
2,"2910"
3,"1799"
4,"694"
5,"187"
6,"48"
7,"32"
8,"20"
9,"9"
10,"12"
11,"12"
12,"4"
13,"4"
14,"8"
15,"4"
16,"5"
17,"4"
18,"7"
19,"1"
20,"3"
21,"2"
22,"6"
23,"3"
24,"1"
25,"1"
26,"1"
27,"3"
28,"3"
29,"12"
30,"71"
31,"359"
32,"1318"
33,"2623"
34,"3372"
35,"3801"
36,"3841"
37,"3811"
38,"3647"
39,"3655"
40,"3535"
41,"3495"
42,"3431"
43,"3494"
44,"3531"
45,"3422"
46,"3480"
47,"3438"
48,"3496"
49,"3282"
50,"3328"
51,"3249"
52,"3270"
53,"3163"
54,"3220"
55,"3246"
56,"3207"
57,"3198"
58,"3121"
59,"3095"
60,"3091"
61,"3148"
62,"3068"
63,"2904"
64,"2952"
65,"2854"
66,"2819"
67,"2891"
68,"2912"
69,"2898"
70,"2903"
71,"2989"
72,"3015"
73,"2994"
74,"3092"
75,"3059"
76,"2968"
77,"2942"
78,"2891"
79,"2807"
80,"2837"
81,"2886"
82,"2850"
83,"2934"
84,"2970"
85,"3053"
86,"3197"
87,"3061"
88,"3064"
89,"2969"
90,"2915"
91,"2913"
92,"2846"
93,"2879"
94,"2879"
95,"2843"
96,"2926"
97,"2893"
98,"2951"
99,"3105"
100,"2927"
101,"2961"
102,"3003"
103,"3110"
104,"2979"
105,"3047"
106,"3137"
107,"3173"
108,"3077"
109,"3267"
110,"3251"
111,"3301"
112,"3572"
113,"3741"
114,"3889"
115,"4031"
116,"3999"
117,"3963"
118,"3939"
119,"3860"
120,"3903"
121,"3919"
122,"3853"
123,"3900"
124,"3988"
125,"4184"
126,"4491"
127,"4985"
128,"5572"
129,"6836"
130,"8559"
131,"10948"
132,"13205"
133,"15178"
134,"16148"
135,"16074"
136,"15160"
137,"14048"
138,"13705"
139,"13756"
140,"14571"
141,"15195"
142,"15329"
143,"15146"
144,"14683"
145,"14547"
146,"14419"
147,"14585"
148,"13929"
149,"12506"
150,"10587"
151,"8761"
152,"7218"
153,"6078"
154,"5457"
155,"5138"
156,"5116"
157,"5183"
158,"5226"
159,"5055"
160,"4980"
161,"4822"
162,"4770"
163,"4502"
164,"4688"
165,"4781"
166,"4747"
167,"4672"
168,"4638"
169,"4505"
170,"4376"
171,"4370"
172,"4314"
173,"4444"
174,"4256"
175,"4431"
176,"4388"
177,"4648"
178,"4729"
179,"5149"
180,"5794"
181,"6637"
182,"7440"
183,"8105"
184,"8229"
185,"8041"
186,"7584"
187,"6603"
188,"6009"
189,"5483"
190,"5008"
191,"4820"
192,"4710"
193,"4866"
194,"4917"
195,"4851"
196,"5222"
197,"5245"
198,"5453"
199,"5568"
200,"5628"
201,"5669"
202,"5763"
203,"5626"
204,"5798"
205,"5642"
206,"5702"
207,"5642"
208,"5769"
209,"5964"
210,"5894"
211,"5956"
212,"6217"
213,"6268"
214,"6205"
215,"6287"
216,"6416"
217,"6653"
218,"6696"
219,"7130"
220,"7410"
221,"7843"
222,"8575"
223,"9196"
224,"10170"
225,"10949"
226,"11654"
227,"13008"
228,"15012"
229,"16717"
230,"18934"
231,"20689"
232,"21237"
233,"20544"
234,"18720"
235,"16234"
236,"13746"
237,"11726"
238,"10280"
239,"9560"
240,"8941"
241,"8833"
242,"8863"
243,"8997"
244,"8925"
245,"9100"
246,"9106"
247,"9076"
248,"9136"
249,"9258"
250,"9064"
251,"9099"
252,"8933"
253,"8753"
254,"8902"
255,"9123"
256,"9342"
257,"9410"
258,"9453"
259,"9628"
260,"10048"
261,"10605"
262,"10864"
263,"11645"
264,"12071"
265,"12923"
266,"13722"
267,"14429"
268,"15230"
269,"15814"
270,"15986"
271,"15549"
272,"14952"
273,"14312"
274,"13586"
275,"12828"
276,"12367"
277,"12207"
278,"12040"
279,"11997"
280,"11858"
281,"11923"
282,"12104"
283,"12047"
284,"12175"
285,"12414"
286,"12624"
287,"13359"
288,"13802"
289,"14918"
290,"16057"
291,"17436"
292,"18941"
293,"20524"
294,"21485"
295,"21706"
296,"21729"
297,"21535"
298,"21110"
