Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"PK48300"
Duration Time,300.32
Ambient Temperature,"110.7"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"39714561"
Raw Accumulated Counts,"74658106"
Valid Count Last Packet,"115744"
Raw Count Last Packet,"216665"
Live Time,157.821899
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0524
Number of Channels,2048
Vacuum,986
Channel#,Intensity
0,"4906"
1,"3945"
2,"2959"
3,"2016"
4,"767"
5,"178"
6,"60"
7,"21"
8,"12"
9,"6"
10,"5"
11,"9"
12,"5"
13,"10"
14,"7"
15,"7"
16,"3"
17,"5"
18,"3"
19,"3"
20,"3"
21,"3"
22,"6"
23,"6"
24,"2"
25,"3"
26,"4"
27,"3"
28,"3"
29,"16"
30,"74"
31,"369"
32,"1383"
33,"2728"
34,"3589"
35,"3926"
36,"4192"
37,"4189"
38,"3940"
39,"3975"
40,"3789"
41,"3827"
42,"3834"
43,"3824"
44,"3729"
45,"3747"
46,"3765"
47,"3555"
48,"3633"
49,"3535"
50,"3539"
51,"3443"
52,"3364"
53,"3424"
54,"3483"
55,"3404"
56,"3313"
57,"3318"
58,"3303"
59,"3205"
60,"3251"
61,"3088"
62,"3140"
63,"3132"
64,"3068"
65,"3053"
66,"3055"
67,"3074"
68,"3051"
69,"3095"
70,"3051"
71,"3214"
72,"3308"
73,"3238"
74,"3283"
75,"3234"
76,"3205"
77,"3155"
78,"2980"
79,"2991"
80,"3022"
81,"3029"
82,"3021"
83,"3075"
84,"3118"
85,"3222"
86,"3287"
87,"3268"
88,"3083"
89,"3171"
90,"2887"
91,"3046"
92,"2872"
93,"2953"
94,"2988"
95,"3030"
96,"2993"
97,"2997"
98,"3112"
99,"3102"
100,"3073"
101,"3174"
102,"3184"
103,"3057"
104,"3162"
105,"3163"
106,"3148"
107,"3244"
108,"3328"
109,"3355"
110,"3349"
111,"3590"
112,"3696"
113,"3840"
114,"4049"
115,"4005"
116,"4152"
117,"4080"
118,"4007"
119,"3934"
120,"3940"
121,"3947"
122,"4139"
123,"4010"
124,"4184"
125,"4376"
126,"4581"
127,"5036"
128,"5893"
129,"6989"
130,"8588"
131,"10777"
132,"13025"
133,"14996"
134,"16234"
