Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"PM-278"
Duration Time,300.779
Ambient Temperature,"110.0"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"10217309"
Raw Accumulated Counts,"11159863"
Valid Count Last Packet,"31579"
Raw Count Last Packet,"34774"
Live Time,275.458801
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0146
Number of Channels,2048
Vacuum,683
Channel#,Intensity
0,"9527"
1,"7527"
2,"4457"
3,"2463"
4,"1061"
5,"271"
6,"40"
7,"15"
8,"9"
9,"3"
10,"3"
11,"1"
12,"0"
13,"2"
14,"2"
15,"1"
16,"0"
17,"0"
18,"0"
19,"1"
20,"2"
21,"0"
22,"0"
23,"1"
24,"0"
25,"0"
26,"1"
27,"0"
28,"0"
29,"0"
30,"0"
31,"4"
32,"127"
33,"487"
34,"849"
35,"1115"
36,"1205"
37,"1252"
38,"1373"
39,"1215"
40,"1292"
41,"1253"
42,"1276"
43,"1245"
44,"1309"
45,"1443"
46,"1483"
47,"1476"
48,"1465"
49,"1424"
50,"1357"
51,"1255"
52,"1308"
53,"1365"
54,"1316"
55,"1351"
56,"1356"
57,"1272"
58,"1304"
59,"1314"
60,"1352"
61,"1312"
62,"1327"
63,"1310"
64,"1196"
65,"1145"
66,"1125"
67,"1114"
68,"1143"
69,"1180"
70,"1177"
71,"1317"
72,"1403"
73,"1438"
74,"1502"
75,"1524"
76,"1448"
77,"1309"
78,"1288"
79,"1210"
80,"1167"
81,"1217"
82,"1411"
83,"1715"
84,"2252"
85,"2913"
86,"3340"
87,"3480"
88,"3202"
89,"2642"
90,"2079"
91,"1732"
92,"1542"
93,"1471"
94,"1489"
95,"1514"
96,"1764"
97,"1780"
98,"1892"
99,"1951"
100,"1929"
101,"1832"
102,"1753"
103,"1680"
104,"1563"
105,"1531"
106,"1535"
107,"1565"
108,"1503"
109,"1524"
110,"1613"
111,"1840"
112,"2067"
113,"2376"
114,"2765"
115,"2886"
116,"2964"
117,"2683"
118,"2537"
119,"2419"
120,"2197"
121,"2038"
122,"2103"
123,"2201"
124,"2179"
125,"2344"
126,"2579"
127,"2966"
128,"3685"
129,"4899"
130,"6990"
131,"9772"
132,"13686"
133,"17117"
134,"19711"
135,"20404"
136,"18678"
137,"16423"
138,"14365"
139,"13497"
140,"13366"
141,"14059"
142,"14842"
143,"15355"
144,"15480"
145,"16756"
146,"18309"
147,"19320"
148,"19122"
149,"16942"
150,"13955"
151,"10311"
152,"7190"
153,"5014"
154,"3751"
155,"3456"
156,"3335"
157,"3675"
158,"3940"
159,"4122"
160,"3989"
161,"3790"
162,"3642"
163,"3755"
164,"3831"
165,"4031"
166,"3909"
167,"3850"
168,"3451"
169,"3186"
170,"2875"
171,"2662"
172,"2386"
173,"2338"
174,"2461"
175,"2636"
176,"2942"
177,"3645"
178,"5150"
179,"7784"
180,"12350"
181,"19163"
182,"26844"
183,"34437"
184,"38716"
185,"38912"
186,"34114"
187,"26496"
188,"18416"
189,"11934"
190,"7366"
191,"4863"
192,"3731"
193,"3271"
194,"3361"
195,"3741"
196,"4435"
197,"5391"
198,"6628"
199,"7802"
200,"8629"
201,"8720"
202,"8025"
203,"6943"
204,"5774"
205,"4748"
206,"4014"
207,"3474"
208,"3346"
209,"3350"
210,"3162"
211,"3260"
212,"3312"
213,"3247"
214,"3399"
215,"3522"
216,"3740"
217,"4051"
218,"4865"
219,"6390"
220,"9264"
221,"13680"
222,"19636"
223,"26287"
224,"32003"
225,"34874"
226,"34456"
227,"30712"
228,"24950"
229,"18944"
230,"13781"
231,"10314"
232,"8245"
233,"7113"
234,"6319"
235,"5585"
236,"5176"
237,"4736"
238,"4475"
239,"4618"
240,"4813"
241,"5337"
242,"6169"
243,"6956"
244,"8254"
245,"9178"
246,"9915"
247,"9822"
248,"9227"
249,"8283"
