Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"PK42500"
Duration Time,300.464
Ambient Temperature,"111.1"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"29962175"
Raw Accumulated Counts,"42887640"
Valid Count Last Packet,"88658"
Raw Count Last Packet,"125604"
Live Time,208.922974
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0387
Number of Channels,2048
Vacuum,682
Channel#,Intensity
0,"6680"
1,"5417"
2,"3969"
3,"2582"
4,"955"
5,"232"
6,"55"
7,"27"
8,"18"
9,"16"
10,"8"
11,"5"
12,"9"
13,"5"
14,"4"
15,"2"
16,"2"
17,"1"
18,"0"
19,"1"
20,"2"
21,"2"
22,"0"
23,"2"
24,"4"
25,"1"
26,"5"
27,"1"
28,"0"
29,"10"
30,"51"
31,"317"
32,"1285"
33,"2712"
34,"3501"
35,"3843"
36,"3814"
37,"3671"
38,"3548"
39,"3400"
40,"3384"
41,"3266"
42,"3223"
43,"3080"
44,"3219"
45,"3025"
46,"3137"
47,"3098"
48,"3017"
49,"2893"
50,"2931"
51,"2806"
52,"2841"
53,"2825"
54,"2816"
55,"2734"
56,"2731"
57,"2679"
58,"2640"
59,"2763"
60,"2662"
61,"2697"
62,"2544"
63,"2519"
64,"2474"
65,"2474"
66,"2488"
67,"2357"
68,"2408"
69,"2536"
70,"2391"
71,"2492"
72,"2500"
73,"2594"
74,"2516"
75,"2461"
76,"2394"
77,"2483"
78,"2320"
79,"2406"
80,"2246"
81,"2378"
82,"2323"
83,"2449"
84,"2539"
85,"2697"
86,"2688"
87,"2828"
88,"2876"
89,"2670"
90,"2684"
91,"2493"
92,"2581"
93,"2535"
94,"2573"
95,"2402"
96,"2628"
97,"2512"
98,"2476"
99,"2597"
100,"2654"
101,"2703"
102,"2706"
103,"2771"
104,"2847"
105,"2843"
106,"3073"
107,"3169"
108,"3390"
109,"3691"
110,"4131"
111,"5095"
112,"7096"
113,"10555"
114,"15255"
115,"20395"
116,"25189"
117,"28389"
118,"30161"
119,"29640"
120,"28999"
121,"27710"
122,"25527"
123,"21763"
124,"17375"
125,"12955"
126,"9396"
127,"7399"
128,"6881"
129,"7464"
130,"9443"
131,"12083"
132,"14926"
133,"17538"
134,"18392"
135,"17997"
136,"16254"
137,"14302"
138,"13319"
139,"13213"
140,"13761"
141,"14285"
142,"14774"
143,"14670"
144,"14418"
145,"14992"
146,"15404"
147,"15314"
148,"14630"
149,"13239"
150,"11122"
151,"8774"
152,"7101"
153,"5922"
154,"5313"
155,"5119"
156,"5020"
157,"5027"
158,"4709"
159,"4668"
160,"4218"
161,"3871"
162,"3716"
163,"3500"
164,"3390"
165,"3372"
166,"3440"
167,"3451"
168,"3350"
169,"3221"
170,"3046"
171,"3096"
172,"3013"
173,"2868"
174,"2839"
175,"2986"
176,"3236"
177,"3263"
178,"3436"
179,"3720"
180,"4020"
181,"4753"
182,"5214"
183,"5707"
184,"6061"
185,"5908"
186,"5444"
187,"4971"
188,"4341"
189,"3958"
190,"3595"
191,"3471"
192,"3455"
193,"3521"
194,"3465"
195,"3471"
196,"3650"
197,"3649"
198,"3775"
199,"3828"
200,"3929"
201,"3945"
202,"3939"
