Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"PSC18240"
Duration Time,300.468
Ambient Temperature,"108.0"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"27182771"
Raw Accumulated Counts,"36733787"
Valid Count Last Packet,"81807"
Raw Count Last Packet,"110673"
Live Time,221.305023
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0329
Number of Channels,2048
Vacuum,921
Channel#,Intensity
0,"7442"
1,"5832"
2,"3964"
3,"2624"
4,"1140"
5,"263"
6,"43"
7,"22"
8,"8"
9,"20"
10,"3"
11,"4"
12,"3"
13,"3"
14,"3"
15,"4"
16,"2"
17,"3"
18,"5"
19,"3"
20,"0"
21,"4"
22,"1"
23,"1"
24,"2"
25,"4"
26,"4"
27,"1"
28,"1"
29,"4"
30,"8"
31,"89"
32,"628"
33,"1699"
34,"2507"
35,"3000"
36,"3122"
37,"3213"
38,"3296"
39,"3129"
40,"3160"
41,"3057"
42,"3062"
43,"3067"
44,"2961"
45,"3159"
46,"3114"
47,"3002"
48,"3009"
49,"2978"
50,"2863"
51,"2824"
52,"2930"
53,"2873"
54,"2889"
55,"2833"
56,"2814"
57,"2705"
58,"2776"
59,"2665"
60,"2793"
61,"2643"
62,"2563"
63,"2533"
64,"2567"
65,"2555"
66,"2534"
67,"2423"
68,"2433"
69,"2514"
70,"2474"
71,"2642"
72,"2545"
73,"2570"
74,"2551"
75,"2589"
76,"2500"
77,"2477"
78,"2419"
79,"2369"
80,"2458"
81,"2375"
82,"2386"
83,"2460"
84,"2645"
85,"2507"
86,"2705"
87,"2668"
88,"2603"
89,"2518"
90,"2427"
91,"2386"
92,"2259"
93,"2324"
94,"2372"
95,"2323"
96,"2359"
97,"2443"
98,"2388"
99,"2452"
100,"2497"
101,"2515"
102,"2500"
103,"2454"
104,"2511"
105,"2554"
106,"2573"
107,"2533"
108,"2485"
109,"2659"
110,"2977"
111,"3282"
112,"3811"
113,"4327"
114,"4999"
115,"5142"
116,"4952"
117,"4632"
118,"4189"
119,"3669"
120,"3513"
121,"3328"
122,"3320"
123,"3318"
124,"3491"
125,"3560"
126,"3803"
127,"4187"
128,"4917"
129,"6158"
130,"8166"
131,"10804"
132,"14077"
133,"17441"
134,"19003"
135,"19457"
136,"18242"
137,"16053"
138,"14632"
139,"14500"
140,"15064"
141,"15708"
142,"15808"
143,"15873"
144,"16064"
145,"16304"
146,"16700"
147,"17258"
148,"16736"
149,"15138"
150,"12632"
151,"10064"
152,"7878"
153,"6475"
154,"5652"
155,"5364"
156,"5240"
157,"5236"
158,"5104"
159,"5100"
160,"4819"
161,"4516"
162,"4249"
163,"4079"
164,"3999"
165,"3927"
166,"3942"
167,"4135"
168,"4088"
169,"3939"
