Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"WN01002150"
Duration Time,300.219
Ambient Temperature,"103.5"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"21741876"
Raw Accumulated Counts,"27070000"
Valid Count Last Packet,"65839"
Raw Count Last Packet,"82289"
Live Time,240.531815
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0459
Number of Channels,2048
Vacuum,688
Channel#,Intensity
0,"8110"
1,"6306"
2,"4074"
3,"2513"
4,"1119"
5,"218"
6,"50"
7,"18"
8,"14"
9,"9"
10,"9"
11,"4"
12,"2"
13,"2"
14,"2"
15,"3"
16,"5"
17,"3"
18,"2"
19,"0"
20,"3"
21,"3"
22,"2"
23,"1"
24,"0"
25,"2"
26,"2"
27,"0"
28,"1"
29,"2"
30,"2"
31,"43"
32,"414"
33,"1238"
34,"1868"
35,"2144"
36,"2288"
37,"2390"
38,"2339"
39,"2413"
40,"2296"
41,"2340"
42,"2302"
43,"2251"
44,"2381"
45,"2286"
46,"2313"
47,"2404"
48,"2328"
49,"2283"
50,"2220"
51,"2156"
52,"2233"
53,"2149"
54,"2139"
55,"2155"
56,"2164"
57,"2067"
58,"2090"
59,"2035"
60,"2037"
61,"2035"
62,"2001"
63,"1976"
64,"1925"
65,"1841"
66,"1896"
67,"1874"
68,"1971"
69,"1877"
70,"1781"
71,"1939"
72,"1984"
73,"2134"
74,"2120"
75,"1959"
76,"1935"
77,"1894"
78,"1903"
79,"1859"
80,"1813"
81,"1855"
82,"1858"
83,"1942"
84,"2160"
85,"2340"
86,"2437"
87,"2455"
88,"2429"
89,"2263"
90,"2068"
91,"1961"
92,"1829"
93,"1751"
94,"1771"
95,"1796"
96,"1842"
97,"1849"
98,"1912"
99,"1912"
100,"1963"
101,"1936"
102,"1859"
103,"1934"
104,"1893"
105,"1842"
106,"1877"
107,"1887"
108,"2020"
109,"2018"
110,"2095"
111,"2210"
112,"2515"
113,"2895"
114,"3176"
115,"3226"
116,"3272"
117,"3117"
118,"2887"
119,"2851"
120,"2702"
121,"2720"
122,"2638"
123,"2640"
124,"2782"
125,"2854"
126,"3229"
127,"3601"
128,"4561"
129,"6031"
130,"8248"
131,"11425"
132,"14762"
133,"17961"
134,"20124"
135,"19922"
136,"18167"
137,"16074"
138,"14481"
139,"14826"
140,"15184"
141,"16042"
142,"16746"
143,"16516"
144,"16717"
145,"17284"
146,"17871"
147,"18186"
148,"17460"
149,"15268"
150,"12523"
151,"9451"
152,"7062"
153,"5484"
154,"4501"
155,"4121"
156,"4173"
157,"4366"
158,"4397"
159,"4514"
160,"4878"
161,"5273"
162,"5893"
163,"6709"
164,"7912"
165,"8412"
166,"8393"
167,"7489"
168,"6341"
169,"5101"
170,"4159"
171,"3439"
172,"2969"
173,"2984"
174,"2938"
175,"2975"
176,"3316"
177,"3618"
178,"4027"
179,"4745"
180,"5252"
181,"6226"
182,"7156"
183,"8122"
184,"8204"
185,"8033"
186,"7250"
187,"6014"
188,"5041"
189,"4166"
190,"3588"
191,"3351"
192,"3339"
193,"3320"
194,"3421"
195,"3639"
196,"3765"
197,"4001"
198,"4136"
199,"4389"
200,"4245"
201,"4372"
202,"4208"
203,"3899"
204,"3833"
205,"3787"
206,"3694"
207,"3618"
208,"3746"
209,"3807"
210,"3704"
211,"3880"
212,"3990"
213,"3993"
214,"4232"
215,"4695"
216,"5102"
217,"5882"
218,"7386"
219,"9486"
220,"11980"
221,"14955"
222,"16704"
223,"17691"
224,"16446"
225,"14787"
226,"12295"
227,"9687"
228,"7813"
229,"6224"
230,"5573"
231,"4907"
232,"4829"
233,"4979"
234,"5091"
235,"5647"
236,"6589"
237,"8112"
238,"9850"
239,"11534"
240,"13198"
241,"13867"
242,"13917"
243,"13296"
244,"12008"
245,"10783"
246,"9354"
247,"8467"
248,"7560"
249,"6898"
250,"6433"
251,"6299"
252,"6331"
253,"6592"
254,"7101"
255,"7608"
256,"7944"
257,"8304"
258,"8518"
259,"8172"
260,"7829"
261,"7187"
262,"6551"
263,"6377"
264,"6052"
265,"6058"
266,"5913"
267,"5896"
268,"5798"
269,"5999"
270,"6243"
271,"6315"
272,"6443"
273,"6759"
274,"7027"
275,"7187"
276,"7232"
277,"7246"
278,"7077"
279,"6937"
280,"6460"
281,"6189"
282,"5990"
283,"6047"
284,"6173"
285,"6210"
286,"6359"
287,"6519"
288,"6660"
289,"6725"
290,"6829"
291,"6746"
292,"6915"
293,"6779"
294,"6628"
295,"6648"
296,"6647"
297,"6517"
298,"6472"
299,"6393"
300,"6379"
